Date,rv_21,persistence,roll_mean_5,roll_mean_10,roll_mean_21,global_mean
2020-10-29,0.013310434293813,0.0131599960504232,0.014565168497623801,0.014078757556872452,0.011419094797180803,0.010441035527982085
2020-10-30,0.0134600674062597,0.013310434293813,0.014565168497623801,0.014078757556872452,0.011419094797180803,0.010441035527982085
2020-11-02,0.013651725319553,0.0134600674062597,0.014565168497623801,0.014078757556872452,0.011419094797180803,0.010441035527982085
2020-11-03,0.0136403151842027,0.013651725319553,0.014565168497623801,0.014078757556872452,0.011419094797180803,0.010441035527982085
2020-11-04,0.0141017305853301,0.0136403151842027,0.014565168497623801,0.014078757556872452,0.011419094797180803,0.010441035527982085
2020-11-05,0.0142237426250394,0.0141017305853301,0.014565168497623801,0.014078757556872452,0.011419094797180803,0.010441035527982085
2020-11-06,0.0141424061465173,0.0142237426250394,0.014565168497623801,0.014078757556872452,0.011419094797180803,0.010441035527982085
2020-11-09,0.0142363581437911,0.0141424061465173,0.014565168497623801,0.014078757556872452,0.011419094797180803,0.010441035527982085
2020-11-10,0.013803243361813,0.0142363581437911,0.014565168497623801,0.014078757556872452,0.011419094797180803,0.010441035527982085
2020-11-11,0.0138115096247351,0.013803243361813,0.014565168497623801,0.014078757556872452,0.011419094797180803,0.010441035527982085
2020-11-12,0.0139221962955587,0.0138115096247351,0.014565168497623801,0.014078757556872452,0.011419094797180803,0.010441035527982085
2020-11-13,0.014188835805619,0.0139221962955587,0.014565168497623801,0.014078757556872452,0.011419094797180803,0.010441035527982085
2020-11-16,0.0143577754680226,0.014188835805619,0.014565168497623801,0.014078757556872452,0.011419094797180803,0.010441035527982085
2020-11-17,0.0138270034786945,0.0143577754680226,0.014565168497623801,0.014078757556872452,0.011419094797180803,0.010441035527982085
2020-11-18,0.0141507328469419,0.0138270034786945,0.014565168497623801,0.014078757556872452,0.011419094797180803,0.010441035527982085
2020-11-19,0.0141296935756919,0.0141507328469419,0.014565168497623801,0.014078757556872452,0.011419094797180803,0.010441035527982085
2020-11-20,0.014235850583283,0.0141296935756919,0.014565168497623801,0.014078757556872452,0.011419094797180803,0.010441035527982085
2020-11-23,0.0142592985074534,0.014235850583283,0.014565168497623801,0.014078757556872452,0.011419094797180803,0.010441035527982085
2020-11-24,0.0137989669886917,0.0142592985074534,0.014565168497623801,0.014078757556872452,0.011419094797180803,0.010441035527982085
2020-11-25,0.0137700613354607,0.0137989669886917,0.014565168497623801,0.014078757556872452,0.011419094797180803,0.010441035527982085
2020-11-27,0.0104616063372537,0.0137700613354607,0.014565168497623801,0.014078757556872452,0.011419094797180803,0.010441035527982085
2020-11-30,0.0105432346918438,0.0104616063372537,0.014565168497623801,0.014078757556872452,0.011419094797180803,0.010441035527982085
2020-12-01,0.0099328790761763,0.0105432346918438,0.014565168497623801,0.014078757556872452,0.011419094797180803,0.010441035527982085
2020-12-02,0.0098341300648989,0.0099328790761763,0.014565168497623801,0.014078757556872452,0.011419094797180803,0.010441035527982085
2020-12-03,0.0094510729682048,0.0098341300648989,0.014565168497623801,0.014078757556872452,0.011419094797180803,0.010441035527982085
2020-12-04,0.0086171018507114,0.0094510729682048,0.014565168497623801,0.014078757556872452,0.011419094797180803,0.010441035527982085
2020-12-07,0.0078760594639669,0.0086171018507114,0.014565168497623801,0.014078757556872452,0.011419094797180803,0.010441035527982085
2020-12-08,0.0078521211589526,0.0078760594639669,0.014565168497623801,0.014078757556872452,0.011419094797180803,0.010441035527982085
2020-12-09,0.0078838278641577,0.0078521211589526,0.014565168497623801,0.014078757556872452,0.011419094797180803,0.010441035527982085
2020-12-10,0.0078816724313192,0.0078838278641577,0.014565168497623801,0.014078757556872452,0.011419094797180803,0.010441035527982085
2020-12-11,0.0077811293324306,0.0078816724313192,0.014565168497623801,0.014078757556872452,0.011419094797180803,0.010441035527982085
2020-12-14,0.0074645093539116,0.0077811293324306,0.014565168497623801,0.014078757556872452,0.011419094797180803,0.010441035527982085
2020-12-15,0.0074108825220025,0.0074645093539116,0.014565168497623801,0.014078757556872452,0.011419094797180803,0.010441035527982085
2020-12-16,0.0070390508211882,0.0074108825220025,0.014565168497623801,0.014078757556872452,0.011419094797180803,0.010441035527982085
2020-12-17,0.0069828493075434,0.0070390508211882,0.014565168497623801,0.014078757556872452,0.011419094797180803,0.010441035527982085
2020-12-18,0.0064239570425115,0.0069828493075434,0.014565168497623801,0.014078757556872452,0.011419094797180803,0.010441035527982085
2020-12-21,0.0065242838858898,0.0064239570425115,0.014565168497623801,0.014078757556872452,0.011419094797180803,0.010441035527982085
2020-12-22,0.006301106189103,0.0065242838858898,0.014565168497623801,0.014078757556872452,0.011419094797180803,0.010441035527982085
2020-12-23,0.006239167098169,0.006301106189103,0.014565168497623801,0.014078757556872452,0.011419094797180803,0.010441035527982085
2020-12-24,0.0053073723620732,0.006239167098169,0.014565168497623801,0.014078757556872452,0.011419094797180803,0.010441035527982085
2020-12-28,0.00553722163388,0.0053073723620732,0.014565168497623801,0.014078757556872452,0.011419094797180803,0.010441035527982085
2020-12-29,0.0055860596647025,0.00553722163388,0.014565168497623801,0.014078757556872452,0.011419094797180803,0.010441035527982085
2020-12-30,0.0054283412665226,0.0055860596647025,0.014565168497623801,0.014078757556872452,0.011419094797180803,0.010441035527982085
2020-12-31,0.0050868249783889,0.0054283412665226,0.014565168497623801,0.014078757556872452,0.011419094797180803,0.010441035527982085
2021-01-04,0.0061729317659631,0.0050868249783889,0.014565168497623801,0.014078757556872452,0.011419094797180803,0.010441035527982085
2021-01-05,0.0063341528572906,0.0061729317659631,0.014565168497623801,0.014078757556872452,0.011419094797180803,0.010441035527982085
2021-01-06,0.0061717174327459,0.0063341528572906,0.014565168497623801,0.014078757556872452,0.011419094797180803,0.010441035527982085
2021-01-07,0.0068597176669859,0.0061717174327459,0.014565168497623801,0.014078757556872452,0.011419094797180803,0.010441035527982085
2021-01-08,0.0069114513941426,0.0068597176669859,0.014565168497623801,0.014078757556872452,0.011419094797180803,0.010441035527982085
2021-01-11,0.0068208111583455,0.0069114513941426,0.014565168497623801,0.014078757556872452,0.011419094797180803,0.010441035527982085
2021-01-12,0.0067946687552676,0.0068208111583455,0.014565168497623801,0.014078757556872452,0.011419094797180803,0.010441035527982085
2021-01-13,0.0067613114992079,0.0067946687552676,0.014565168497623801,0.014078757556872452,0.011419094797180803,0.010441035527982085
2021-01-14,0.0067345174483813,0.0067613114992079,0.014565168497623801,0.014078757556872452,0.011419094797180803,0.010441035527982085
2021-01-15,0.006523645751337,0.0067345174483813,0.014565168497623801,0.014078757556872452,0.011419094797180803,0.010441035527982085
2021-01-19,0.0067077497040044,0.006523645751337,0.014565168497623801,0.014078757556872452,0.011419094797180803,0.010441035527982085
2021-01-20,0.0071945144597125,0.0067077497040044,0.014565168497623801,0.014078757556872452,0.011419094797180803,0.010441035527982085
2021-01-21,0.007105544498705,0.0071945144597125,0.014565168497623801,0.014078757556872452,0.011419094797180803,0.010441035527982085
2021-01-22,0.0070719749782993,0.007105544498705,0.014565168497623801,0.014078757556872452,0.011419094797180803,0.010441035527982085
2021-01-25,0.0070227503858143,0.0070719749782993,0.014565168497623801,0.014078757556872452,0.011419094797180803,0.010441035527982085
2021-01-26,0.0070615081995209,0.0070227503858143,0.014565168497623801,0.014078757556872452,0.011419094797180803,0.010441035527982085
2021-01-27,0.0093249936700432,0.0070615081995209,0.014565168497623801,0.014078757556872452,0.011419094797180803,0.010441035527982085
2021-01-28,0.0093721121527527,0.0093249936700432,0.014565168497623801,0.014078757556872452,0.011419094797180803,0.010441035527982085
2021-01-29,0.0103454504509646,0.0093721121527527,0.014565168497623801,0.014078757556872452,0.011419094797180803,0.010441035527982085
2021-02-01,0.010924750389736,0.0103454504509646,0.014565168497623801,0.014078757556872452,0.011419094797180803,0.010441035527982085
2021-02-02,0.0112380747999436,0.010924750389736,0.014565168497623801,0.014078757556872452,0.011419094797180803,0.010441035527982085
2021-02-03,0.0106440958999422,0.0112380747999436,0.014565168497623801,0.014078757556872452,0.011419094797180803,0.010441035527982085
2021-02-04,0.0107697375867014,0.0106440958999422,0.014565168497623801,0.014078757556872452,0.011419094797180803,0.010441035527982085
2021-02-05,0.0107444304225835,0.0107697375867014,0.014565168497623801,0.014078757556872452,0.011419094797180803,0.010441035527982085
2021-02-08,0.010413677083944,0.0107444304225835,0.014565168497623801,0.014078757556872452,0.011419094797180803,0.010441035527982085
2021-02-09,0.0103832894549481,0.010413677083944,0.014565168497623801,0.014078757556872452,0.011419094797180803,0.010441035527982085
2021-02-10,0.0102420623811442,0.0103832894549481,0.014565168497623801,0.014078757556872452,0.011419094797180803,0.010441035527982085
2021-02-11,0.0102399126280626,0.0102420623811442,0.014565168497623801,0.014078757556872452,0.011419094797180803,0.010441035527982085
2021-02-12,0.0102636701182694,0.0102399126280626,0.014565168497623801,0.014078757556872452,0.011419094797180803,0.010441035527982085
2021-02-16,0.0102047683594211,0.0102636701182694,0.014565168497623801,0.014078757556872452,0.011419094797180803,0.010441035527982085
2021-02-17,0.0100130387730459,0.0102047683594211,0.014565168497623801,0.014078757556872452,0.011419094797180803,0.010441035527982085
2021-02-18,0.0100055438549901,0.0100130387730459,0.014565168497623801,0.014078757556872452,0.011419094797180803,0.010441035527982085
2021-02-19,0.0096099108471885,0.0100055438549901,0.014565168497623801,0.014078757556872452,0.011419094797180803,0.010441035527982085
2021-02-22,0.0097850483720693,0.0096099108471885,0.014565168497623801,0.014078757556872452,0.011419094797180803,0.010441035527982085
2021-02-23,0.0097572904728063,0.0097850483720693,0.014565168497623801,0.014078757556872452,0.011419094797180803,0.010441035527982085
2021-02-24,0.0100202665237704,0.0097572904728063,0.014565168497623801,0.014078757556872452,0.011419094797180803,0.010441035527982085
2021-02-25,0.0114765657440565,0.0100202665237704,0.014565168497623801,0.014078757556872452,0.011419094797180803,0.010441035527982085
2021-02-26,0.0099231922673613,0.0114765657440565,0.014565168497623801,0.014078757556872452,0.011419094797180803,0.010441035527982085
2021-03-01,0.0109494628971614,0.0099231922673613,0.014565168497623801,0.014078757556872452,0.011419094797180803,0.010441035527982085
2021-03-02,0.010111689046341,0.0109494628971614,0.014565168497623801,0.014078757556872452,0.011419094797180803,0.010441035527982085
2021-03-03,0.0100946365559585,0.010111689046341,0.014565168497623801,0.014078757556872452,0.011419094797180803,0.010441035527982085
2021-03-04,0.0100645179272548,0.0100946365559585,0.014565168497623801,0.014078757556872452,0.011419094797180803,0.010441035527982085
2021-03-05,0.0109733454181117,0.0100645179272548,0.014565168497623801,0.014078757556872452,0.011419094797180803,0.010441035527982085
2021-03-08,0.0107538588619999,0.0109733454181117,0.014565168497623801,0.014078757556872452,0.011419094797180803,0.010441035527982085
2021-03-09,0.0111872572192775,0.0107538588619999,0.014565168497623801,0.014078757556872452,0.011419094797180803,0.010441035527982085
2021-03-10,0.0111454586067148,0.0111872572192775,0.014565168497623801,0.014078757556872452,0.011419094797180803,0.010441035527982085
2021-03-11,0.011376671639798,0.0111454586067148,0.014565168497623801,0.014078757556872452,0.011419094797180803,0.010441035527982085
2021-03-12,0.0113764410182004,0.011376671639798,0.014565168497623801,0.014078757556872452,0.011419094797180803,0.010441035527982085
2021-03-15,0.0114511504033346,0.0113764410182004,0.014565168497623801,0.014078757556872452,0.011419094797180803,0.010441035527982085
2021-03-16,0.0114215677946622,0.0114511504033346,0.014565168497623801,0.014078757556872452,0.011419094797180803,0.010441035527982085
2021-03-17,0.0114326411617807,0.0114215677946622,0.014565168497623801,0.014078757556872452,0.011419094797180803,0.010441035527982085
2021-03-18,0.011915562317425,0.0114326411617807,0.014565168497623801,0.014078757556872452,0.011419094797180803,0.010441035527982085
2021-03-19,0.0118767981978689,0.011915562317425,0.014565168497623801,0.014078757556872452,0.011419094797180803,0.010441035527982085
2021-03-22,0.0119649055025488,0.0118767981978689,0.014565168497623801,0.014078757556872452,0.011419094797180803,0.010441035527982085
2021-03-23,0.0119614153743824,0.0119649055025488,0.014565168497623801,0.014078757556872452,0.011419094797180803,0.010441035527982085
2021-03-24,0.0120279548280735,0.0119614153743824,0.014565168497623801,0.014078757556872452,0.011419094797180803,0.010441035527982085
2021-03-25,0.0118168199923971,0.0120279548280735,0.014565168497623801,0.014078757556872452,0.011419094797180803,0.010441035527982085
2021-03-26,0.0109211344914053,0.0118168199923971,0.014565168497623801,0.014078757556872452,0.011419094797180803,0.010441035527982085
2021-03-29,0.0108373999656444,0.0109211344914053,0.014565168497623801,0.014078757556872452,0.011419094797180803,0.010441035527982085
2021-03-30,0.0096868997463893,0.0108373999656444,0.014565168497623801,0.014078757556872452,0.011419094797180803,0.010441035527982085
2021-03-31,0.0094902242986391,0.0096868997463893,0.014565168497623801,0.014078757556872452,0.011419094797180803,0.010441035527982085
2021-04-01,0.0091512074381015,0.0094902242986391,0.014565168497623801,0.014078757556872452,0.011419094797180803,0.010441035527982085
2021-04-05,0.0087337594318721,0.0091512074381015,0.014565168497623801,0.014078757556872452,0.011419094797180803,0.010441035527982085
2021-04-06,0.008020459146994,0.0087337594318721,0.014565168497623801,0.014078757556872452,0.011419094797180803,0.010441035527982085
2021-04-07,0.0078082667759121,0.008020459146994,0.014565168497623801,0.014078757556872452,0.011419094797180803,0.010441035527982085
2021-04-08,0.007403846103066,0.0078082667759121,0.014565168497623801,0.014078757556872452,0.011419094797180803,0.010441035527982085
2021-04-09,0.0074508615992112,0.007403846103066,0.014565168497623801,0.014078757556872452,0.011419094797180803,0.010441035527982085
2021-04-12,0.0072650748658927,0.0074508615992112,0.014565168497623801,0.014078757556872452,0.011419094797180803,0.010441035527982085
2021-04-13,0.0072630450964702,0.0072650748658927,0.014565168497623801,0.014078757556872452,0.011419094797180803,0.010441035527982085
2021-04-14,0.007327991091689,0.0072630450964702,0.014565168497623801,0.014078757556872452,0.011419094797180803,0.010441035527982085
2021-04-15,0.0075481440045539,0.007327991091689,0.014565168497623801,0.014078757556872452,0.011419094797180803,0.010441035527982085
2021-04-16,0.0075519415578099,0.0075481440045539,0.014565168497623801,0.014078757556872452,0.011419094797180803,0.010441035527982085
2021-04-19,0.0066945604528117,0.0075519415578099,0.014565168497623801,0.014078757556872452,0.011419094797180803,0.010441035527982085
2021-04-20,0.0069896034826485,0.0066945604528117,0.014565168497623801,0.014078757556872452,0.011419094797180803,0.010441035527982085
2021-04-21,0.0070772924132941,0.0069896034826485,0.014565168497623801,0.014078757556872452,0.011419094797180803,0.010441035527982085
2021-04-22,0.0072017280857388,0.0070772924132941,0.014565168497623801,0.014078757556872452,0.011419094797180803,0.010441035527982085
2021-04-23,0.0071614827666507,0.0072017280857388,0.014565168497623801,0.014078757556872452,0.011419094797180803,0.010441035527982085
2021-04-26,0.007157889816884,0.0071614827666507,0.014565168497623801,0.014078757556872452,0.011419094797180803,0.010441035527982085
2021-04-27,0.0065144000246317,0.007157889816884,0.014565168497623801,0.014078757556872452,0.011419094797180803,0.010441035527982085
2021-04-28,0.0065138243915233,0.0065144000246317,0.014565168497623801,0.014078757556872452,0.011419094797180803,0.010441035527982085
2021-04-29,0.0064431391345386,0.0065138243915233,0.014565168497623801,0.014078757556872452,0.011419094797180803,0.010441035527982085
2021-04-30,0.0068105512822813,0.0064431391345386,0.014565168497623801,0.014078757556872452,0.011419094797180803,0.010441035527982085
2021-05-03,0.0064691213936007,0.0068105512822813,0.014565168497623801,0.014078757556872452,0.011419094797180803,0.010441035527982085
2021-05-04,0.0060812908414877,0.0064691213936007,0.014565168497623801,0.014078757556872452,0.011419094797180803,0.010441035527982085
2021-05-05,0.0060650284128908,0.0060812908414877,0.014565168497623801,0.014078757556872452,0.011419094797180803,0.010441035527982085
2021-05-06,0.006257515341957,0.0060650284128908,0.014565168497623801,0.014078757556872452,0.011419094797180803,0.010441035527982085
2021-05-07,0.006364427967161,0.006257515341957,0.014565168497623801,0.014078757556872452,0.011419094797180803,0.010441035527982085
2021-05-10,0.0067141528082903,0.006364427967161,0.014565168497623801,0.014078757556872452,0.011419094797180803,0.010441035527982085
2021-05-11,0.0070200757484588,0.0067141528082903,0.014565168497623801,0.014078757556872452,0.011419094797180803,0.010441035527982085
2021-05-12,0.0084531339806378,0.0070200757484588,0.014565168497623801,0.014078757556872452,0.011419094797180803,0.010441035527982085
2021-05-13,0.0088763097820018,0.0084531339806378,0.014565168497623801,0.014078757556872452,0.011419094797180803,0.010441035527982085
2021-05-14,0.0091479544422093,0.0088763097820018,0.014565168497623801,0.014078757556872452,0.011419094797180803,0.010441035527982085
2021-05-17,0.0091264173153168,0.0091479544422093,0.014565168497623801,0.014078757556872452,0.011419094797180803,0.010441035527982085
2021-05-18,0.0092427088002282,0.0091264173153168,0.014565168497623801,0.014078757556872452,0.011419094797180803,0.010441035527982085
2021-05-19,0.0091462958690829,0.0092427088002282,0.014565168497623801,0.014078757556872452,0.011419094797180803,0.010441035527982085
2021-05-20,0.0092141358251079,0.0091462958690829,0.014565168497623801,0.014078757556872452,0.011419094797180803,0.010441035527982085
2021-05-21,0.0089787236077027,0.0092141358251079,0.014565168497623801,0.014078757556872452,0.011419094797180803,0.010441035527982085
2021-05-24,0.0089216284258671,0.0089787236077027,0.014565168497623801,0.014078757556872452,0.011419094797180803,0.010441035527982085
2021-05-25,0.0089275902132855,0.0089216284258671,0.014565168497623801,0.014078757556872452,0.011419094797180803,0.010441035527982085
2021-05-26,0.0089366513925823,0.0089275902132855,0.014565168497623801,0.014078757556872452,0.011419094797180803,0.010441035527982085
2021-05-27,0.0089367209135566,0.0089366513925823,0.014565168497623801,0.014078757556872452,0.011419094797180803,0.010441035527982085
2021-05-28,0.0088123929575649,0.0089367209135566,0.014565168497623801,0.014078757556872452,0.011419094797180803,0.010441035527982085
2021-06-01,0.0086609306384966,0.0088123929575649,0.014565168497623801,0.014078757556872452,0.011419094797180803,0.010441035527982085
2021-06-02,0.0086467598298751,0.0086609306384966,0.014565168497623801,0.014078757556872452,0.011419094797180803,0.010441035527982085
2021-06-03,0.0085502124158749,0.0086467598298751,0.014565168497623801,0.014078757556872452,0.011419094797180803,0.010441035527982085
2021-06-04,0.0087483378626533,0.0085502124158749,0.014565168497623801,0.014078757556872452,0.011419094797180803,0.010441035527982085
2021-06-07,0.0085848443361557,0.0087483378626533,0.014565168497623801,0.014078757556872452,0.011419094797180803,0.010441035527982085
2021-06-08,0.0084310151398993,0.0085848443361557,0.014565168497623801,0.014078757556872452,0.011419094797180803,0.010441035527982085
2021-06-09,0.0081005841722057,0.0084310151398993,0.014565168497623801,0.014078757556872452,0.011419094797180803,0.010441035527982085
2021-06-10,0.0078744301386373,0.0081005841722057,0.014565168497623801,0.014078757556872452,0.011419094797180803,0.010441035527982085
2021-06-11,0.0059181178514845,0.0078744301386373,0.014565168497623801,0.014078757556872452,0.011419094797180803,0.010441035527982085
2021-06-14,0.005458078539885,0.0059181178514845,0.014565168497623801,0.014078757556872452,0.011419094797180803,0.010441035527982085
2021-06-15,0.0045921170830098,0.005458078539885,0.014565168497623801,0.014078757556872452,0.011419094797180803,0.010441035527982085
2021-06-16,0.0047374911325718,0.0045921170830098,0.014565168497623801,0.014078757556872452,0.011419094797180803,0.010441035527982085
2021-06-17,0.0042521959377542,0.0047374911325718,0.014565168497623801,0.014078757556872452,0.011419094797180803,0.010441035527982085
2021-06-18,0.0052176364906019,0.0042521959377542,0.014565168497623801,0.014078757556872452,0.011419094797180803,0.010441035527982085
2021-06-21,0.005581492356787,0.0052176364906019,0.014565168497623801,0.014078757556872452,0.011419094797180803,0.010441035527982085
2021-06-22,0.0056485452926337,0.005581492356787,0.014565168497623801,0.014078757556872452,0.011419094797180803,0.010441035527982085
2021-06-23,0.0052858280805501,0.0056485452926337,0.014565168497623801,0.014078757556872452,0.011419094797180803,0.010441035527982085
2021-06-24,0.0053705267213383,0.0052858280805501,0.014565168497623801,0.014078757556872452,0.011419094797180803,0.010441035527982085
2021-06-25,0.0053931962571481,0.0053705267213383,0.014565168497623801,0.014078757556872452,0.011419094797180803,0.010441035527982085
2021-06-28,0.0054012697165454,0.0053931962571481,0.014565168497623801,0.014078757556872452,0.011419094797180803,0.010441035527982085
2021-06-29,0.0054034149150146,0.0054012697165454,0.014565168497623801,0.014078757556872452,0.011419094797180803,0.010441035527982085
2021-06-30,0.0053931513315771,0.0054034149150146,0.014565168497623801,0.014078757556872452,0.011419094797180803,0.010441035527982085
2021-07-01,0.0054682360996172,0.0053931513315771,0.014565168497623801,0.014078757556872452,0.011419094797180803,0.010441035527982085
2021-07-02,0.0055092258244773,0.0054682360996172,0.014565168497623801,0.014078757556872452,0.011419094797180803,0.010441035527982085
2021-07-06,0.0053228937919354,0.0055092258244773,0.014565168497623801,0.014078757556872452,0.011419094797180803,0.010441035527982085
2021-07-07,0.0053196479768566,0.0053228937919354,0.014565168497623801,0.014078757556872452,0.011419094797180803,0.010441035527982085
2021-07-08,0.0057524835208336,0.0053196479768566,0.014565168497623801,0.014078757556872452,0.011419094797180803,0.010441035527982085
2021-07-09,0.0061195420810136,0.0057524835208336,0.014565168497623801,0.014078757556872452,0.011419094797180803,0.010441035527982085
2021-07-12,0.0060959572632446,0.0061195420810136,0.014565168497623801,0.014078757556872452,0.011419094797180803,0.010441035527982085
2021-07-13,0.0061967127298849,0.0060959572632446,0.014565168497623801,0.014078757556872452,0.011419094797180803,0.010441035527982085
2021-07-14,0.0061958829272132,0.0061967127298849,0.014565168497623801,0.014078757556872452,0.011419094797180803,0.010441035527982085
2021-07-15,0.0062354800149494,0.0061958829272132,0.014565168497623801,0.014078757556872452,0.011419094797180803,0.010441035527982085
2021-07-16,0.0063674422352868,0.0062354800149494,0.014565168497623801,0.014078757556872452,0.011419094797180803,0.010441035527982085
2021-07-19,0.0073855501928369,0.0063674422352868,0.014565168497623801,0.014078757556872452,0.011419094797180803,0.010441035527982085
2021-07-20,0.0073538158266073,0.0073855501928369,0.014565168497623801,0.014078757556872452,0.011419094797180803,0.010441035527982085
2021-07-21,0.0069787741155977,0.0073538158266073,0.014565168497623801,0.014078757556872452,0.011419094797180803,0.010441035527982085
2021-07-22,0.0069308866642665,0.0069787741155977,0.014565168497623801,0.014078757556872452,0.011419094797180803,0.010441035527982085
2021-07-23,0.0071609842884655,0.0069308866642665,0.014565168497623801,0.014078757556872452,0.011419094797180803,0.010441035527982085
2021-07-26,0.0071059877021553,0.0071609842884655,0.014565168497623801,0.014078757556872452,0.011419094797180803,0.010441035527982085
2021-07-27,0.0072303771248267,0.0071059877021553,0.014565168497623801,0.014078757556872452,0.011419094797180803,0.010441035527982085
2021-07-28,0.007233870865697,0.0072303771248267,0.014565168497623801,0.014078757556872452,0.011419094797180803,0.010441035527982085
2021-07-29,0.0072592472164953,0.007233870865697,0.014565168497623801,0.014078757556872452,0.011419094797180803,0.010441035527982085
2021-07-30,0.0074100601230645,0.0072592472164953,0.014565168497623801,0.014078757556872452,0.011419094797180803,0.010441035527982085
2021-08-02,0.0073729161372291,0.0074100601230645,0.014565168497623801,0.014078757556872452,0.011419094797180803,0.010441035527982085
2021-08-03,0.0074062962099563,0.0073729161372291,0.014565168497623801,0.014078757556872452,0.011419094797180803,0.010441035527982085
2021-08-04,0.0074773866780545,0.0074062962099563,0.014565168497623801,0.014078757556872452,0.011419094797180803,0.010441035527982085
2021-08-05,0.0075468844338328,0.0074773866780545,0.014565168497623801,0.014078757556872452,0.011419094797180803,0.010441035527982085
2021-08-06,0.0072358865945133,0.0075468844338328,0.014565168497623801,0.014078757556872452,0.011419094797180803,0.010441035527982085
2021-08-09,0.0068768745802082,0.0072358865945133,0.014565168497623801,0.014078757556872452,0.011419094797180803,0.010441035527982085
2021-08-10,0.0068483214641372,0.0068768745802082,0.014565168497623801,0.014078757556872452,0.011419094797180803,0.010441035527982085
2021-08-11,0.0067849394851347,0.0068483214641372,0.014565168497623801,0.014078757556872452,0.011419094797180803,0.010441035527982085
2021-08-12,0.0068240301115811,0.0067849394851347,0.014565168497623801,0.014078757556872452,0.011419094797180803,0.010441035527982085
2021-08-13,0.0067565781431296,0.0068240301115811,0.014565168497623801,0.014078757556872452,0.011419094797180803,0.010441035527982085
2021-08-16,0.006457339904413,0.0067565781431296,0.014565168497623801,0.014078757556872452,0.011419094797180803,0.010441035527982085
2021-08-17,0.0054546792652295,0.006457339904413,0.014565168497623801,0.014078757556872452,0.011419094797180803,0.010441035527982085
2021-08-18,0.0052953380843915,0.0054546792652295,0.014565168497623801,0.014078757556872452,0.011419094797180803,0.010441035527982085
2021-08-19,0.0050221351674267,0.0052953380843915,0.014565168497623801,0.014078757556872452,0.011419094797180803,0.010441035527982085
2021-08-20,0.0052826125283006,0.0050221351674267,0.014565168497623801,0.014078757556872452,0.011419094797180803,0.010441035527982085
2021-08-23,0.0051513074712065,0.0052826125283006,0.014565168497623801,0.014078757556872452,0.011419094797180803,0.010441035527982085
2021-08-24,0.0051407126960271,0.0051513074712065,0.014565168497623801,0.014078757556872452,0.011419094797180803,0.010441035527982085
