Date,rv_21,lstm_forecast
2021-06-09,0.0081005841722057,0.008218546
2021-06-10,0.0078744301386373,0.007888444
2021-06-11,0.0059181178514845,0.007633653
2021-06-14,0.005458078539885,0.0057954933
2021-06-15,0.0045921170830098,0.005040053
2021-06-16,0.0047374911325718,0.004281622
2021-06-17,0.0042521959377542,0.0043330733
2021-06-18,0.0052176364906019,0.0039767395
2021-06-21,0.005581492356787,0.004785053
2021-06-22,0.0056485452926337,0.0053359196
2021-06-23,0.0052858280805501,0.0054573785
2021-06-24,0.0053705267213383,0.005122846
2021-06-25,0.0053931962571481,0.0051401574
2021-06-28,0.0054012697165454,0.0052102436
2021-06-29,0.0054034149150146,0.00523481
2021-06-30,0.0053931513315771,0.005235229
2021-07-01,0.0054682360996172,0.005223119
2021-07-02,0.0055092258244773,0.005288407
2021-07-06,0.0053228937919354,0.005339456
2021-07-07,0.0053196479768566,0.005172452
2021-07-08,0.0057524835208336,0.0051292763
2021-07-09,0.0061195420810136,0.005530879
2021-07-12,0.0060959572632446,0.0059522223
2021-07-13,0.0061967127298849,0.005977692
2021-07-14,0.0061958829272132,0.0060351933
2021-07-15,0.0062354800149494,0.0060457303
2021-07-16,0.0063674422352868,0.006078016
2021-07-19,0.0073855501928369,0.0062015527
2021-07-20,0.0073538158266073,0.007157159
2021-07-21,0.0069787741155977,0.0073067877
2021-07-22,0.0069308866642665,0.0068917624
2021-07-23,0.0071609842884655,0.006748992
2021-07-26,0.0071059877021553,0.0069730883
2021-07-27,0.0072303771248267,0.006972558
2021-07-28,0.007233870865697,0.007055246
2021-07-29,0.0072592472164953,0.007068684
2021-07-30,0.0074100601230645,0.0070824977
2021-08-02,0.0073729161372291,0.0072209467
2021-08-03,0.0074062962099563,0.007210316
2021-08-04,0.0074773866780545,0.007223145
2021-08-05,0.0075468844338328,0.0072914944
2021-08-06,0.0072358865945133,0.0073669
2021-08-09,0.0068768745802082,0.007084227
2021-08-10,0.0068483214641372,0.0066857017
2021-08-11,0.0067849394851347,0.0066072154
2021-08-12,0.0068240301115811,0.0065696733
2021-08-13,0.0067565781431296,0.0066022202
2021-08-16,0.006457339904413,0.006548964
2021-08-17,0.0054546792652295,0.006260709
2021-08-18,0.0052953380843915,0.0052888
2021-08-19,0.0050221351674267,0.004980822
2021-08-20,0.0052826125283006,0.004766689
2021-08-23,0.0051513074712065,0.004989909
2021-08-24,0.0051407126960271,0.004938597
2021-08-25,0.0049968077392165,0.004903957
2021-08-26,0.0052124945641892,0.0047818446
2021-08-27,0.0054537909798395,0.0049673207
2021-08-30,0.005295079759121,0.005246196
2021-08-31,0.0052808934262126,0.0051485235
2021-09-01,0.0050543723220485,0.0050943103
2021-09-02,0.0048922831998854,0.0048914906
2021-09-03,0.0047913446410554,0.0047099614
2021-09-07,0.0048895160084957,0.004600421
2021-09-08,0.0048972972953176,0.0046831933
2021-09-09,0.005041111661741,0.0047166958
2021-09-10,0.0053560118022827,0.004846315
2021-09-13,0.0053021974036682,0.0051580477
2021-09-14,0.0054385527603907,0.00516417
2021-09-15,0.0057332449730572,0.005262287
2021-09-16,0.0055137531222711,0.005553424
2021-09-17,0.0053571429808527,0.0054047126
2021-09-20,0.0065669041889567,0.0052017868
2021-09-21,0.0062621264863586,0.0062794723
2021-09-22,0.0063396968136868,0.0062395483
2021-09-23,0.0069310667967545,0.0061930986
2021-09-24,0.0069187359439105,0.006731732
2021-09-27,0.0068307588214533,0.0068341093
2021-09-28,0.0078157768125861,0.0067152944
2021-09-29,0.0077335895062939,0.0075882757
2021-09-30,0.0080434137900149,0.007695594
2021-10-01,0.0085734833332501,0.007910797
2021-10-04,0.0088425800485858,0.008434044
2021-10-05,0.0092812982906546,0.008764049
2021-10-06,0.0093698248414781,0.009181351
2021-10-07,0.0096182368367511,0.009306956
2021-10-08,0.009588584600473,0.009515792
2021-10-11,0.0095604193134153,0.009507122
