Date,rv_21,garch_forecast
2021-04-07,0.0078082667759121,0.043512082384415195
2021-04-08,0.007403846103066,0.04116578651612288
2021-04-09,0.0074508615992112,0.03948881877909812
2021-04-12,0.0072650748658927,0.03930294416077491
2021-04-13,0.0072630450964702,0.037194281791104795
2021-04-14,0.007327991091689,0.035621205178006564
2021-04-15,0.0075481440045539,0.03439983078656409
2021-04-16,0.0075519415578099,0.03705209340320379
2021-04-19,0.0066945604528117,0.03557124970969631
2021-04-20,0.0069896034826485,0.03477739245789994
2021-04-21,0.0070772924132941,0.034733588035478186
2021-04-22,0.0072017280857388,0.0360855185328483
2021-04-23,0.0071614827666507,0.03722267251687265
2021-04-26,0.007157889816884,0.03924497161577173
2021-04-27,0.0065144000246317,0.0372495721430908
2021-04-28,0.0065138243915233,0.035298154839562654
2021-04-29,0.0064431391345386,0.033517840501175115
2021-04-30,0.0068105512822813,0.03358621869764677
2021-05-03,0.0064691213936007,0.03389479306794096
2021-05-04,0.0060812908414877,0.03248617968401735
2021-05-05,0.0060650284128908,0.03266470710690754
2021-05-06,0.006257515341957,0.031078646202054135
2021-05-07,0.006364427967161,0.03227701067565923
2021-05-10,0.0067141528082903,0.03282959410153378
2021-05-11,0.0070200757484588,0.03535231992294128
2021-05-12,0.0084531339806378,0.036264147421976686
2021-05-13,0.0088763097820018,0.048624813264129915
2021-05-14,0.0091479544422093,0.049710168776179814
2021-05-17,0.0091264173153168,0.052437240265966474
2021-05-18,0.0092427088002282,0.04952665125467496
2021-05-19,0.0091462958690829,0.04860818789867878
2021-05-20,0.0092141358251079,0.046056800066691196
2021-05-21,0.0089787236077027,0.04653589969414798
2021-05-24,0.0089216284258671,0.043916212078274994
2021-05-25,0.0089275902132855,0.044317209311298324
2021-05-26,0.0089366513925823,0.0419771208678014
2021-05-27,0.0089367209135566,0.03978257990716569
2021-05-28,0.0088123929575649,0.037681613898373295
2021-06-01,0.0086609306384966,0.03570916493027779
2021-06-02,0.0086467598298751,0.03386900538200164
2021-06-03,0.0085502124158749,0.032238028179083174
2021-06-04,0.0087483378626533,0.031190888571676435
2021-06-07,0.0085848443361557,0.03282220170341656
2021-06-08,0.0084310151398993,0.03122031617300797
2021-06-09,0.0081005841722057,0.02971589889903649
2021-06-10,0.0078744301386373,0.02847574530566388
2021-06-11,0.0059181178514845,0.02817784787801841
2021-06-14,0.005458078539885,0.02709118592504983
2021-06-15,0.0045921170830098,0.026074922278206222
2021-06-16,0.0047374911325718,0.0251875763440735
2021-06-17,0.0042521959377542,0.02567618321350823
2021-06-18,0.0052176364906019,0.02462756256852347
2021-06-21,0.005581492356787,0.031686005436584674
2021-06-22,0.0056485452926337,0.03739698135374745
2021-06-23,0.0052858280805501,0.03633236132978017
2021-06-24,0.0053705267213383,0.034471202572802936
2021-06-25,0.0053931962571481,0.033985851675403814
2021-06-28,0.0054012697165454,0.03269664823927221
2021-06-29,0.0054034149150146,0.03129589261012597
2021-06-30,0.0053931513315771,0.029792960265663856
2021-07-01,0.0054682360996172,0.028484787680663856
2021-07-02,0.0055092258244773,0.028437013881039464
2021-07-06,0.0053228937919354,0.029645281263239738
2021-07-07,0.0053196479768566,0.02845345258077534
2021-07-08,0.0057524835208336,0.02769381096033277
2021-07-09,0.0061195420810136,0.029799162881972038
2021-07-12,0.0060959572632446,0.03353928701738338
2021-07-13,0.0061967127298849,0.03232124696814501
2021-07-14,0.0061958829272132,0.03123888433451798
2021-07-15,0.0062354800149494,0.029795706017915664
2021-07-16,0.0063674422352868,0.028880971265685697
2021-07-19,0.0073855501928369,0.030075656185741217
2021-07-20,0.0073538158266073,0.03830728017297733
2021-07-21,0.0069787741155977,0.04346618407196755
2021-07-22,0.0069308866642665,0.04306079764036187
2021-07-23,0.0071609842884655,0.040774286336531775
2021-07-26,0.0071059877021553,0.041752114562284316
2021-07-27,0.0072303771248267,0.039623554497223046
2021-07-28,0.007233870865697,0.038221297137547655
2021-07-29,0.0072592472164953,0.03618289963751807
2021-07-30,0.0074100601230645,0.03493995701629699
2021-08-02,0.0073729161372291,0.03424962887187561
2021-08-03,0.0074062962099563,0.032645803036104364
2021-08-04,0.0074773866780545,0.03363587065365595
2021-08-05,0.0075468844338328,0.03278683393315536
2021-08-06,0.0072358865945133,0.032581679282702614
2021-08-09,0.0068768745802082,0.031089924379052926
2021-08-10,0.0068483214641372,0.029638660259062807
2021-08-11,0.0067849394851347,0.02830803316018984
2021-08-12,0.0068240301115811,0.027115502481533767
2021-08-13,0.0067565781431296,0.02677046716679822
2021-08-16,0.006457339904413,0.025755156758258815
2021-08-17,0.0054546792652295,0.025048016788943226
2021-08-18,0.0052953380843915,0.02658087845157425
2021-08-19,0.0050221351674267,0.030722754520396585
2021-08-20,0.0052826125283006,0.02932884072616644
2021-08-23,0.0051513074712065,0.0308062528601862
2021-08-24,0.0051407126960271,0.032291798053807136
2021-08-25,0.0049968077392165,0.030795700416934194
2021-08-26,0.0052124945641892,0.029539859308733863
2021-08-27,0.0054537909798395,0.029664464046126982
2021-08-30,0.005295079759121,0.03153424674702579
2021-08-31,0.0052808934262126,0.03077489082064692
2021-09-01,0.0050543723220485,0.02938874102228642
2021-09-02,0.0048922831998854,0.02804119725874445
2021-09-03,0.0047913446410554,0.02717638675306675
2021-09-07,0.0048895160084957,0.026010770805893636
2021-09-08,0.0048972972953176,0.025517876562624046
2021-09-09,0.005041111661741,0.024574835158695855
2021-09-10,0.0053560118022827,0.024743282953974634
2021-09-13,0.0053021974036682,0.026792141737717323
2021-09-14,0.0054385527603907,0.02590610561726806
2021-09-15,0.0057332449730572,0.026480283318918926
2021-09-16,0.0055137531222711,0.0286983183336746
2021-09-17,0.0053571429808527,0.02751013291797565
2021-09-20,0.0065669041889567,0.03006550076498996
2021-09-21,0.0062621264863586,0.039544174227626946
2021-09-22,0.0063396968136868,0.037404473336573464
2021-09-23,0.0069310667967545,0.03849593323558592
2021-09-24,0.0069187359439105,0.04118582154897872
2021-09-27,0.0068307588214533,0.03897425189192575
2021-09-28,0.0078157768125861,0.03713106569188551
2021-09-29,0.0077335895062939,0.048063065662910125
2021-09-30,0.0080434137900149,0.04534320074436617
2021-10-01,0.0085734833332501,0.04683402333896896
2021-10-04,0.0088425800485858,0.0477562510993158
2021-10-05,0.0092812982906546,0.049595214369037015
2021-10-06,0.0093698248414781,0.049599809624666424
2021-10-07,0.0096182368367511,0.04715953105356728
2021-10-08,0.009588584600473,0.04635505868923127
2021-10-11,0.0095604193134153,0.04380894216647571
2021-10-12,0.0095336122697449,0.042772418768698695
2021-10-13,0.0095194857094579,0.0405676867512516
2021-10-14,0.0100959825865302,0.03864208586887055
2021-10-15,0.0102364773800878,0.045401767388166585
2021-10-18,0.0100410599618567,0.04442486818894029
2021-10-19,0.009276304048269,0.04225969504929657
2021-10-20,0.0092661503451433,0.04159464783378168
2021-10-21,0.0091095931303192,0.03972514765688003
2021-10-22,0.0088041470269223,0.03786625135694283
2021-10-25,0.0088413765469927,0.03588636552942532
2021-10-26,0.008795427645377,0.034839329367647116
2021-10-27,0.007399119604432,0.03317248446589153
2021-10-28,0.0075827574304796,0.032524717035450616
2021-10-29,0.0068218621658522,0.03461603128819855
2021-11-01,0.006558684825607,0.032990179889906275
2021-11-02,0.0054697083320678,0.031473931699584644
2021-11-03,0.0052812681993015,0.03051217742617498
2021-11-04,0.0052818660329558,0.03082050334655774
2021-11-05,0.0051615621943804,0.03008953777994367
2021-11-08,0.0050601230856894,0.02928173951164286
2021-11-09,0.0047663358527075,0.027965865505176095
2021-11-10,0.0052676870039117,0.027301437683733977
2021-11-11,0.0052978530380552,0.02925266530014957
2021-11-12,0.0043649325613332,0.02792021343398242
2021-11-15,0.0042497055488765,0.029044871583545406
2021-11-16,0.0042577574913917,0.027716308329994735
2021-11-17,0.0042112941010834,0.027201536511203855
2021-11-18,0.004205421366575,0.02635452774063818
2021-11-19,0.0042487823322119,0.025818766195149813
2021-11-22,0.0043383685287621,0.024858335751874103
2021-11-23,0.004272350471852,0.024422980777265017
2021-11-24,0.0042765858406171,0.023629522893894098
2021-11-26,0.0067076902145249,0.02305103408597597
2021-11-29,0.0069737087177047,0.042854563639896724
2021-11-30,0.0081844400909359,0.045568441685353255
2021-12-01,0.0085378854687698,0.05279836693956935
2021-12-02,0.0091098535980393,0.05319088153366529
2021-12-03,0.0091190840958878,0.05489850420935888
2021-12-06,0.0094816281213636,0.053357630477418067
2021-12-07,0.0105386766761058,0.05354174866880839
2021-12-08,0.0105598938771048,0.06014536338276817
2021-12-09,0.010651746456124,0.05667067776933417
2021-12-10,0.0106834080944551,0.05448039612580596
2021-12-13,0.0108973952488048,0.053427996640892
2021-12-14,0.0108975617896431,0.052342852358362106
2021-12-15,0.0114929143316489,0.050672462307015484
2021-12-16,0.0116260617638215,0.05429617716950675
2021-12-17,0.0118227264837395,0.052944425597697346
2021-12-20,0.0120086986179612,0.0524696640445536
2021-12-21,0.0127060262054843,0.052645510174413435
2021-12-22,0.0128956854693789,0.056998487239043764
2021-12-23,0.0129604858871103,0.05595575058885007
2021-12-27,0.0132829926514833,0.05351187057301508
2021-12-28,0.0121218999664641,0.054921056233930225
2021-12-29,0.0118487777142714,0.05164610071186252
2021-12-30,0.0109386601386375,0.04863335506304914
2021-12-31,0.0105230847175216,0.046035239137989625
2022-01-03,0.0102318091080225,0.04357694240883104
2022-01-04,0.0099605144933274,0.04233731770053029
2022-01-05,0.0108350697338637,0.03995447886863818
2022-01-06,0.0098863944265232,0.04909098500859181
2022-01-07,0.0099013080269691,0.046243653968516436
2022-01-10,0.0097777950777625,0.044058480298213444
2022-01-11,0.0097594628604147,0.04161598177436684
2022-01-12,0.0095433714528075,0.04191063549409107
2022-01-13,0.0099419046273448,0.03981790892795914
2022-01-14,0.0092496376669203,0.04407322170256427
2022-01-18,0.0099109642130537,0.04159115618703111
2022-01-19,0.0098831575671923,0.04921499949795901
2022-01-20,0.0098645334882978,0.04888084682515105
2022-01-21,0.0096700639146511,0.04932771837572699
2022-01-24,0.0093105847497985,0.055592262314075026
2022-01-25,0.0092694020160795,0.052435709903781345
2022-01-26,0.0083743384089458,0.05307207837152453
2022-01-27,0.0083349281840577,0.049971575014345536
2022-01-28,0.0103914439549265,0.04782409468547517
2022-01-31,0.0114896914504022,0.0592403231481413
2022-02-01,0.0116767753311015,0.06321020741563577
2022-02-02,0.0118060988058139,0.06033088294501082
2022-02-03,0.012783357721645,0.05861290438161218
2022-02-04,0.0123344471493182,0.06780847648139753
2022-02-07,0.0123366727300806,0.06413437647206699
2022-02-08,0.0125394367738714,0.06048552870907737
2022-02-09,0.0130182242742714,0.058361076473010025
2022-02-10,0.0133378380714031,0.05948319585578872
2022-02-11,0.0137821816559961,0.06307418614724655
2022-02-14,0.0135462720973249,0.06668938267803927
2022-02-15,0.0141135455808711,0.06287195910145645
2022-02-16,0.0136013624648368,0.06411949254741836
2022-02-17,0.0141978520044619,0.06019885983340914
2022-02-18,0.014092779952385,0.06611278221814569
2022-02-22,0.0136625981262913,0.06309730398643637
2022-02-23,0.0141523311453079,0.06144062814990621
2022-02-24,0.0144076247272529,0.06491347608867609
2022-02-25,0.0152440186365974,0.06539832096188204
2022-02-28,0.0152016226208049,0.07088040333551537
2022-03-01,0.0145818246459232,0.06658619281297827
2022-03-02,0.0145654689508298,0.06728773729633833
2022-03-03,0.0144631061450039,0.069725306349509
2022-03-04,0.014277467671286,0.06594043232382278
2022-03-07,0.014721180472304,0.06317882814730336
2022-03-08,0.0146252000559384,0.07630787050821955
2022-03-09,0.0159350683514971,0.07246903358408327
2022-03-10,0.015752236036208,0.0792068030115724
2022-03-11,0.0153836188187691,0.07454717658515829
2022-03-14,0.015064369182979,0.07295368686434668
2022-03-15,0.0155504548479701,0.06944376064352148
2022-03-16,0.0163836459130392,0.07345217498223122
2022-03-17,0.0162336148042587,0.07747812317933084
2022-03-18,0.0164506074371457,0.0752403924645496
2022-03-21,0.015714702943736,0.07294596149176345
2022-03-22,0.0157565109885767,0.06840735053790133
2022-03-23,0.0158449109451714,0.06665431423890733
2022-03-24,0.015361109837111,0.0655973531813806
2022-03-25,0.015137216241142,0.06565156680478845
2022-03-28,0.0145180116409847,0.06213896867164684
2022-03-29,0.0146429581074207,0.059441532135185986
2022-03-30,0.014195605489457,0.05914380572082593
2022-03-31,0.0143162988534919,0.05646208643900419
2022-04-01,0.0142350322735974,0.05877658907026512
2022-04-04,0.0141058417022777,0.055479668671478174
2022-04-05,0.012515885875565,0.053717917618384424
2022-04-06,0.0126352816063481,0.0544133050801726
2022-04-07,0.0115983142791666,0.053491926513266626
2022-04-08,0.0115561485091694,0.05075409122503998
2022-04-11,0.0118521387653777,0.047937289245194185
2022-04-12,0.0117183557103844,0.05274687756750627
2022-04-13,0.0111053446640416,0.04991415690717345
2022-04-14,0.0105071366939894,0.0502344276812142
2022-04-18,0.0101475434027872,0.05116163103797318
2022-04-19,0.0104397282434666,0.0481433652346213
2022-04-20,0.0104401797623423,0.05200984429774852
2022-04-21,0.0105855717066439,0.04894470858597747
2022-04-22,0.0118918614796251,0.0518501614556568
2022-04-25,0.0114451309231486,0.06636324623334777
2022-04-26,0.0126351240268862,0.06293761124014538
2022-04-27,0.0124599971020185,0.07472650999470659
2022-04-28,0.0135121153751575,0.07013309970070378
2022-04-29,0.0153421446574599,0.0765794180776874
2022-05-02,0.0153118310059652,0.09319066425860775
2022-05-03,0.0153498152696955,0.08770104657153203
2022-05-04,0.0168292112161224,0.08249823305894038
2022-05-05,0.0182380717399775,0.09061049504178989
2022-05-06,0.0181970604474272,0.10303979545163659
2022-05-09,0.0191163414367875,0.09684279308910444
2022-05-10,0.019189621009896,0.10473732654879989
2022-05-11,0.019177164927242,0.09807634686414277
2022-05-12,0.0191940195066407,0.09561112197479624
2022-05-13,0.0199088884735285,0.08953302900389568
2022-05-16,0.0198355596472174,0.09202296872342915
2022-05-17,0.0205235998449044,0.08640144730207469
2022-05-18,0.021594247466971,0.08705829405557101
2022-05-19,0.0215576989632273,0.10510034180788155
2022-05-20,0.0215109287440895,0.09880958996477385
2022-05-23,0.0214760664791703,0.09250460785384101
2022-05-24,0.0213941837352858,0.091524195779227
2022-05-25,0.0208211909422396,0.08670787336244619
2022-05-26,0.0213537936339024,0.08261270279936493
2022-05-27,0.0213535191943806,0.08361529958073696
2022-05-31,0.019796104741001,0.08762684831657315
2022-06-01,0.0198165455020785,0.0827009127638059
2022-06-02,0.0202142993183956,0.07841837562541346
2022-06-03,0.0193380829816176,0.07913346819574846
2022-06-06,0.0177037552126033,0.07874378331360983
2022-06-07,0.017781803025934,0.07396695792691385
2022-06-08,0.0163405885843641,0.07099105696663588
2022-06-09,0.0172605696045953,0.06881101285189824
2022-06-10,0.0181009821770648,0.07525759805003665
2022-06-13,0.0200163520852127,0.08500303727529779
2022-06-14,0.0191216303133369,0.10186926962579622
2022-06-15,0.0195210161321592,0.09555412269350413
2022-06-16,0.0198730849882162,0.09245951960128791
2022-06-17,0.0181166245946662,0.10158191321697754
2022-06-21,0.0190515849852288,0.09516813205335743
2022-06-22,0.0190472270195837,0.09722145855732817
2022-06-23,0.0186719890539369,0.09106704090276904
2022-06-24,0.0198872096672578,0.08665315817481535
2022-06-27,0.0197663499272743,0.094480222325943
2022-06-28,0.0196063579939747,0.08862141323271697
2022-06-29,0.0185976832388372,0.08921628381373085
2022-06-30,0.018620768898657,0.08359087410562072
2022-07-01,0.0188724130339099,0.07959382576442864
2022-07-05,0.0182598417921939,0.07647983908219096
2022-07-06,0.0181041095670995,0.07173264361939195
2022-07-07,0.0184843656140866,0.06749333808658718
2022-07-08,0.018283416571016,0.06767235185600988
2022-07-11,0.0182998757883623,0.06347574218027367
2022-07-12,0.0177282737997698,0.062418221483811896
2022-07-13,0.0166198917071919,0.06045088477415516
2022-07-14,0.0141350356702207,0.05718286323216758
2022-07-15,0.0146546845771982,0.053891600808649714
2022-07-18,0.0144985743839268,0.05922656388707668
2022-07-19,0.0134530859482547,0.05723102731851309
2022-07-20,0.013460859446497,0.06932026276243883
2022-07-21,0.012703950404088,0.0657175338071452
2022-07-22,0.0129563093379863,0.06365506693181025
2022-07-25,0.0128579601897133,0.061621035218329956
2022-07-26,0.0114614815698795,0.057904210336232366
2022-07-27,0.0127261746378036,0.0575020893641862
2022-07-28,0.0118832946470762,0.06805188938373813
2022-07-29,0.0120883731601334,0.06671974039040207
2022-08-01,0.0118466950930215,0.06657220160076205
2022-08-02,0.0119694779559298,0.06265153185781655
2022-08-03,0.0122581364300612,0.05980108872381971
2022-08-04,0.0122999763094564,0.061427618854274044
2022-08-05,0.0120734922064944,0.057711563547527434
2022-08-08,0.0120800688254044,0.05429834197135853
2022-08-09,0.011742757398775,0.051092829019898166
2022-08-10,0.0119941669002048,0.04855086734609627
2022-08-11,0.0118787995119281,0.056832765867422856
2022-08-12,0.0120289494245722,0.05344051263942843
2022-08-15,0.0116433418253137,0.0572824115878422
2022-08-16,0.0112586335161666,0.05422087365532521
2022-08-17,0.0104215482026824,0.05108859137588955
2022-08-18,0.0104173277383575,0.0494689182215506
2022-08-19,0.0109284522374992,0.04671958625332418
2022-08-22,0.0118883510914696,0.04868164637012513
2022-08-23,0.0119249591620673,0.057418598082605285
2022-08-24,0.0115160901308076,0.05410117561574287
2022-08-25,0.0105742464338812,0.051110832068422304
2022-08-26,0.0129447943649832,0.0530469161972452
2022-08-29,0.0125882321489806,0.07408757789955617
2022-08-30,0.0127706307232344,0.07031476398455623
2022-08-31,0.0127964770480545,0.06833178996793221
2022-09-01,0.012237846534871,0.06536202847945058
2022-09-02,0.0123737430114528,0.061573188051851226
2022-09-06,0.0123749506730474,0.06036788518381574
2022-09-07,0.0131956140327285,0.057115687936605805
2022-09-08,0.0133096438288919,0.06103245930552316
2022-09-09,0.0128666996160118,0.0583138076179136
2022-09-12,0.013138348173919,0.059916534692405474
2022-09-13,0.0154845701386419,0.05876857332201939
2022-09-14,0.0154701009987038,0.08962063801431186
2022-09-15,0.0154863423923554,0.08416507096507074
2022-09-16,0.0154858813602385,0.08099391099202415
2022-09-19,0.0156199129865391,0.07684131980115749
2022-09-20,0.0155790920306879,0.07292815462950704
2022-09-21,0.0153651042672259,0.07080489911267271
2022-09-22,0.0153857401239396,0.07194743258306037
2022-09-23,0.0155348616327465,0.06888091129263468
2022-09-26,0.0149078597571867,0.07036567872240089
2022-09-27,0.0135105310664437,0.0681164574286955
2022-09-28,0.0145234190804537,0.06406563565970548
2022-09-29,0.0149464134938668,0.06772603733008238
2022-09-30,0.015117657905206,0.07213327625386266
2022-10-03,0.0164338180681061,0.0719118208086202
2022-10-04,0.0178981375013811,0.078849032578537
2022-10-05,0.0178896068077214,0.08823797064063482
2022-10-06,0.0173922313090483,0.08279609185714043
2022-10-07,0.0180992731349462,0.07938483733440543
2022-10-10,0.0175311508978447,0.087186556588615
2022-10-11,0.0171348132106396,0.08263784856023598
2022-10-12,0.0147957156711122,0.0782210335439882
2022-10-13,0.016126466619582,0.07359098334418948
2022-10-14,0.0166596016625006,0.08026071873637615
2022-10-17,0.0178875150317919,0.08443396669612613
2022-10-18,0.0180319521218497,0.08950891224831578
2022-10-19,0.01794322555848,0.0858701234455844
2022-10-20,0.0176612380980445,0.08124577646308738
2022-10-21,0.0183974027421437,0.07728160159942864
2022-10-24,0.0181244862669298,0.08159361719535153
2022-10-25,0.0181913489950472,0.07883458102355255
2022-10-26,0.0182962200815777,0.07832046443922071
2022-10-27,0.017945825081271,0.07444150647588531
2022-10-28,0.0178543479037954,0.07054817019014224
2022-10-31,0.0175321860778139,0.07676208182371576
2022-11-01,0.0168620447490638,0.07302694349397708
2022-11-02,0.0166174952615341,0.06887151716838877
2022-11-03,0.0167655424790608,0.07623388681568669
2022-11-04,0.0168966075489498,0.07353891707768355
2022-11-07,0.0156540784332912,0.07232545459014243
2022-11-08,0.0155103192640161,0.06959925052089797
2022-11-09,0.0162471397645896,0.06596693117771411
2022-11-10,0.0197305750784912,0.07042461689906768
2022-11-11,0.0191811334473595,0.10844849119095964
2022-11-14,0.0183500234953708,0.1026892172173843
2022-11-15,0.0177162618543257,0.09733188346827158
2022-11-16,0.0178208987096354,0.09232221961828199
2022-11-17,0.0177404825284103,0.08760760498929174
2022-11-18,0.0175581772197689,0.08235756304570907
2022-11-21,0.0170294857639104,0.07767221161670453
2022-11-22,0.0170794859900384,0.07318521644591904
2022-11-23,0.0168154255602662,0.07200141700949984
2022-11-25,0.0166866336947804,0.06826833027016636
2022-11-28,0.0170506790464903,0.06412595086610673
2022-11-29,0.016267659692475,0.06517286585455477
2022-11-30,0.0173853772880722,0.061289151996393884
2022-12-01,0.0173381460303424,0.07530994298550495
2022-12-02,0.0161510105281948,0.0707504154858359
2022-12-05,0.0165582969172128,0.06650432556433665
2022-12-06,0.0168323420143275,0.06876847351537063
2022-12-07,0.0167637539497862,0.0686024203026758
2022-12-08,0.0167918258557301,0.06454222086619844
2022-12-09,0.0161228694871034,0.06183507366424615
2022-12-12,0.0113952096806172,0.05931974817153437
2022-12-13,0.011328214785575,0.060178378092402854
2022-12-14,0.0112263373782807,0.057770713710182366
2022-12-15,0.0123661606100427,0.055208154610406075
2022-12-16,0.0124660793719019,0.06561542580003066
