Adj Close,Close,High,Low,Open,Volume
1424.239990234375,1424.239990234375,1427.1500244140625,1413.3299560546875,1424.3699951171875,918100000
1441.719970703125,1441.719970703125,1441.8299560546875,1424.239990234375,1424.239990234375,1047700000
1411.7099609375,1411.7099609375,1444.550048828125,1411.6500244140625,1441.719970703125,1050500000
1416.8299560546875,1416.8299560546875,1422.0999755859375,1406.4300537109375,1411.699951171875,1058800000
1387.1199951171875,1387.1199951171875,1416.8299560546875,1378.8900146484375,1416.8299560546875,1025700000
1389.93994140625,1389.93994140625,1394.9300537109375,1380.530029296875,1387.1199951171875,927300000
1402.050048828125,1402.050048828125,1407.719970703125,1376.25,1389.93994140625,1092100000
1387.6700439453125,1387.6700439453125,1404.550048828125,1385.5799560546875,1402.050048828125,1018800000
1388.260009765625,1388.260009765625,1399.8800048828125,1380.0699462890625,1387.6700439453125,1034800000
1346.0899658203125,1346.0899658203125,1388.5899658203125,1345.3199462890625,1388.260009765625,1042300000
1352.1700439453125,1352.1700439453125,1358.1099853515625,1331.8800048828125,1346.0899658203125,980000000
1360.68994140625,1360.68994140625,1370.1099853515625,1342.43994140625,1352.1700439453125,993700000
1353.4300537109375,1353.4300537109375,1364.800048828125,1329.8800048828125,1360.68994140625,1215000000
1333.3599853515625,1333.3599853515625,1362.1400146484375,1329.1500244140625,1353.4300537109375,1065200000
1348.050048828125,1348.050048828125,1360.8199462890625,1325.0699462890625,1333.3599853515625,1026500000
1366.4200439453125,1366.4200439453125,1369.6300048828125,1348.050048828125,1348.050048828125,1204300000
1379.18994140625,1379.18994140625,1383.4599609375,1366.4200439453125,1366.4200439453125,1274100000
1381.760009765625,1381.760009765625,1386.56005859375,1370.3499755859375,1379.18994140625,1198600000
1409.1700439453125,1409.1700439453125,1410.8800048828125,1381.760009765625,1381.760009765625,1150300000
1391.280029296875,1391.280029296875,1409.739990234375,1384.75,1409.1700439453125,1029000000
1355.6199951171875,1355.6199951171875,1399.2099609375,1349.989990234375,1391.280029296875,1314100000
1366.699951171875,1366.699951171875,1373.7900390625,1346.6199951171875,1355.6199951171875,1203000000
1401.68994140625,1401.68994140625,1401.8199462890625,1357.8800048828125,1366.699951171875,1123000000
1395.0699462890625,1395.0699462890625,1413.4599609375,1392.0699462890625,1401.68994140625,1138800000
1383.6199951171875,1383.6199951171875,1398.3900146484375,1364.8399658203125,1395.0699462890625,1016100000
1359.1500244140625,1359.1500244140625,1395.1500244140625,1359.1500244140625,1383.6199951171875,1094000000
1392.1400146484375,1392.1400146484375,1397.989990234375,1356.989990234375,1359.1500244140625,1302800000
1458.469970703125,1458.469970703125,1458.469970703125,1392.1500244140625,1392.1500244140625,1482300000
1464.469970703125,1464.469970703125,1477.3299560546875,1453.3199462890625,1458.469970703125,1295100000
1456.6300048828125,1456.6300048828125,1470.300048828125,1448.489990234375,1464.469970703125,920800000
1493.8699951171875,1493.8699951171875,1493.9200439453125,1446.06005859375,1456.6300048828125,1065900000
1500.6400146484375,1500.6400146484375,1505.0799560546875,1487.3299560546875,1493.8699951171875,1075000000
1527.3499755859375,1527.3499755859375,1532.5,1492.3900146484375,1500.6400146484375,1078300000
1527.4599609375,1527.4599609375,1552.8699951171875,1516.8299560546875,1527.3499755859375,1052200000
1523.8599853515625,1523.8599853515625,1534.6300048828125,1518.4599609375,1527.4599609375,901000000
1507.72998046875,1507.72998046875,1527.3599853515625,1507.0899658203125,1523.8599853515625,959100000
1508.52001953125,1508.52001953125,1521.449951171875,1497.449951171875,1507.72998046875,1061900000
1487.9200439453125,1487.9200439453125,1517.3800048828125,1474.6300048828125,1508.52001953125,1193400000
1498.5799560546875,1498.5799560546875,1519.81005859375,1484.3800048828125,1487.9200439453125,1227400000
1505.969970703125,1505.969970703125,1507.18994140625,1486.9599609375,1498.5799560546875,1021700000
1494.72998046875,1494.72998046875,1526.449951171875,1416.4100341796875,1505.97998046875,1515460000
1487.3699951171875,1487.3699951171875,1506.550048828125,1478.050048828125,1494.72998046875,1110300000
1501.3399658203125,1501.3399658203125,1511.760009765625,1487.3699951171875,1487.3699951171875,1008000000
1516.3499755859375,1516.3499755859375,1518.6800537109375,1501.3399658203125,1501.3399658203125,891600000
1504.4599609375,1504.4599609375,1527.18994140625,1503.3499755859375,1516.3499755859375,853700000
1500.5899658203125,1500.5899658203125,1512.800048828125,1486.780029296875,1504.4599609375,971400000
1467.1700439453125,1467.1700439453125,1509.0799560546875,1466.1500244140625,1500.5899658203125,1175900000
1440.510009765625,1440.510009765625,1477.52001953125,1439.3399658203125,1467.1700439453125,1032000000
1356.56005859375,1356.56005859375,1440.510009765625,1339.4000244140625,1440.510009765625,1279700000
1401.43994140625,1401.43994140625,1401.530029296875,1346.5,1356.56005859375,1204700000
1441.6099853515625,1441.6099853515625,1441.6099853515625,1397.81005859375,1401.43994140625,1109400000
1427.469970703125,1427.469970703125,1447.68994140625,1424.260009765625,1441.6099853515625,1001400000
1434.5400390625,1434.5400390625,1435.489990234375,1422.0799560546875,1427.469970703125,896200000
1429.8599853515625,1429.8599853515625,1434.5400390625,1407.1300048828125,1434.5400390625,868700000
1477.43994140625,1477.43994140625,1477.6700439453125,1429.8599853515625,1429.8599853515625,1071100000
1460.989990234375,1460.989990234375,1482.93994140625,1456.97998046875,1477.43994140625,999600000
1464.9200439453125,1464.9200439453125,1469.2099609375,1434.81005859375,1460.989990234375,1111000000
1452.4300537109375,1452.4300537109375,1473.6199951171875,1448.1500244140625,1464.9200439453125,984600000
1468.25,1468.25,1481.510009765625,1452.4300537109375,1452.4300537109375,966300000
1446.2900390625,1446.2900390625,1468.25,1445.219970703125,1468.25,1011500000
1415.0999755859375,1415.0999755859375,1446.2900390625,1398.3599853515625,1446.2900390625,991600000
1409.5699462890625,1409.5699462890625,1420.989990234375,1404.93994140625,1415.0999755859375,925800000
1432.6300048828125,1432.6300048828125,1436.030029296875,1405.0799560546875,1409.5699462890625,805500000
1424.1700439453125,1424.1700439453125,1432.6300048828125,1417.050048828125,1432.6300048828125,787600000
1412.1400146484375,1412.1400146484375,1430.280029296875,1401.8499755859375,1424.1700439453125,896600000
1383.050048828125,1383.050048828125,1412.1400146484375,1375.1400146484375,1412.1400146484375,1006400000
1407.81005859375,1407.81005859375,1410.260009765625,1383.050048828125,1383.050048828125,953600000
1420.9599609375,1420.9599609375,1430.1300048828125,1407.81005859375,1407.81005859375,858200000
1452.3599853515625,1452.3599853515625,1452.3900146484375,1416.5400390625,1420.9599609375,854600000
1466.0400390625,1466.0400390625,1470.4000244140625,1450.760009765625,1452.3599853515625,955500000
1447.800048828125,1447.800048828125,1466.0400390625,1441.6700439453125,1466.0400390625,820500000
1437.2099609375,1437.2099609375,1458.0400390625,1436.5899658203125,1447.800048828125,807900000
1406.949951171875,1406.949951171875,1437.2099609375,1401.739990234375,1437.2099609375,853700000
1400.719970703125,1400.719970703125,1410.550048828125,1368.72998046875,1406.949951171875,869000000
1373.8599853515625,1373.8599853515625,1403.77001953125,1373.4300537109375,1400.719970703125,869900000
1399.050048828125,1399.050048828125,1401.75,1361.0899658203125,1373.8599853515625,1152300000
1381.52001953125,1381.52001953125,1411.6500244140625,1373.9300537109375,1399.050048828125,984500000
1378.02001953125,1378.02001953125,1391.4200439453125,1369.75,1381.52001953125,722600000
1422.449951171875,1422.449951171875,1422.449951171875,1378.02001953125,1378.02001953125,844200000
1420.5999755859375,1420.5999755859375,1434.489990234375,1415.5,1422.43994140625,960500000
1448.81005859375,1448.81005859375,1448.81005859375,1420.5999755859375,1420.5999755859375,960100000
1477.260009765625,1477.260009765625,1483.22998046875,1448.81005859375,1448.81005859375,1162400000
1467.6300048828125,1467.6300048828125,1477.280029296875,1464.6800537109375,1477.260009765625,838600000
1457.8399658203125,1457.8399658203125,1471.3599853515625,1454.739990234375,1467.6300048828125,950100000
1471.3599853515625,1471.3599853515625,1474.6400146484375,1455.06005859375,1457.8399658203125,854600000
1461.6700439453125,1461.6700439453125,1475.6500244140625,1456.489990234375,1471.3599853515625,854300000
1456.949951171875,1456.949951171875,1472.6700439453125,1454.9599609375,1461.6700439453125,786000000
1446.0,1446.0,1462.9300537109375,1445.989990234375,1456.949951171875,774100000
1469.43994140625,1469.43994140625,1470.4200439453125,1442.3800048828125,1446.0,935900000
1470.5400390625,1470.5400390625,1483.6199951171875,1467.7099609375,1469.43994140625,929700000
1478.72998046875,1478.72998046875,1482.0400390625,1464.6199951171875,1470.5400390625,1011400000
1464.4599609375,1464.4599609375,1480.77001953125,1460.4200439453125,1478.72998046875,1250800000
1486.0,1486.0,1488.9300537109375,1459.050048828125,1464.4599609375,921700000
1475.949951171875,1475.949951171875,1487.3199462890625,1470.1800537109375,1486.0,1031500000
1479.1300048828125,1479.1300048828125,1482.18994140625,1468.0,1475.949951171875,1009600000
1452.1800537109375,1452.1800537109375,1479.1300048828125,1448.030029296875,1479.1300048828125,1022700000
1441.47998046875,1441.47998046875,1459.93994140625,1438.31005859375,1452.1800537109375,847600000
1455.31005859375,1455.31005859375,1459.6600341796875,1441.47998046875,1441.47998046875,889000000
1450.550048828125,1450.550048828125,1463.3499755859375,1450.550048828125,1455.31005859375,1042500000
1454.8199462890625,1454.8199462890625,1467.6300048828125,1450.550048828125,1450.550048828125,1095100000
1442.3900146484375,1442.3900146484375,1455.1400146484375,1434.6300048828125,1454.8199462890625,1110900000
1454.5999755859375,1454.5999755859375,1454.6800537109375,1438.7099609375,1442.3900146484375,1459700000
1469.5400390625,1469.5400390625,1469.5799560546875,1450.8499755859375,1454.5999755859375,451900000
1446.22998046875,1446.22998046875,1469.5400390625,1442.449951171875,1469.5400390625,1019300000
1456.6700439453125,1456.6700439453125,1461.6500244140625,1439.56005859375,1446.22998046875,947300000
1478.9000244140625,1478.9000244140625,1484.1199951171875,1456.6700439453125,1456.6700439453125,931700000
1475.6199951171875,1475.6199951171875,1486.56005859375,1474.760009765625,1478.9000244140625,838700000
1480.8800048828125,1480.8800048828125,1488.77001953125,1470.47998046875,1475.6199951171875,980500000
1492.9200439453125,1492.9200439453125,1497.68994140625,1480.8800048828125,1480.8800048828125,1001200000
1495.8399658203125,1495.8399658203125,1501.3900146484375,1489.6500244140625,1492.9200439453125,1026800000
1509.97998046875,1509.97998046875,1509.989990234375,1494.56005859375,1495.8399658203125,960600000
1510.489990234375,1510.489990234375,1517.3199462890625,1505.260009765625,1509.97998046875,906000000
1493.739990234375,1493.739990234375,1510.489990234375,1491.3499755859375,1510.489990234375,908300000
1481.9599609375,1481.9599609375,1495.6300048828125,1479.9200439453125,1493.739990234375,909400000
1495.5699462890625,1495.5699462890625,1501.9200439453125,1481.9599609375,1481.9599609375,1064600000
1480.18994140625,1480.18994140625,1495.5699462890625,1477.9100341796875,1495.5699462890625,968300000
1464.2900390625,1464.2900390625,1485.8800048828125,1463.800048828125,1480.18994140625,880300000
1474.469970703125,1474.469970703125,1476.22998046875,1464.2900390625,1464.2900390625,969400000
1452.4200439453125,1452.4200439453125,1474.469970703125,1452.4200439453125,1474.469970703125,1235800000
1449.6199951171875,1449.6199951171875,1464.9100341796875,1445.3299560546875,1452.4200439453125,1156400000
1419.8900146484375,1419.8900146484375,1456.6800537109375,1413.8900146484375,1449.6199951171875,980000000
1430.8299560546875,1430.8299560546875,1437.6500244140625,1418.7099609375,1419.8900146484375,952600000
1438.0999755859375,1438.0999755859375,1443.5400390625,1428.9599609375,1430.8299560546875,938700000
1438.699951171875,1438.699951171875,1451.5899658203125,1433.489990234375,1438.0999755859375,994500000
1452.56005859375,1452.56005859375,1454.18994140625,1425.4300537109375,1438.699951171875,1095600000
1462.9300537109375,1462.9300537109375,1462.9300537109375,1451.31005859375,1452.56005859375,956000000
1479.3199462890625,1479.3199462890625,1480.800048828125,1460.719970703125,1462.9300537109375,854800000
1482.800048828125,1482.800048828125,1484.52001953125,1472.6099853515625,1479.3199462890625,992200000
1472.8699951171875,1472.8699951171875,1490.3299560546875,1471.1600341796875,1482.800048828125,1054000000
1460.25,1460.25,1475.1500244140625,1459.8900146484375,1472.8699951171875,940800000
1471.8399658203125,1471.8399658203125,1475.719970703125,1453.06005859375,1460.25,835500000
1491.56005859375,1491.56005859375,1491.6400146484375,1468.56005859375,1471.8399658203125,783800000
1484.4300537109375,1484.4300537109375,1493.1199951171875,1482.739990234375,1491.56005859375,895900000
1479.8499755859375,1479.8499755859375,1496.0899658203125,1475.739990234375,1484.4300537109375,929800000
1496.0699462890625,1496.0699462890625,1499.3199462890625,1479.8499755859375,1479.8499755859375,922400000
1491.719970703125,1491.719970703125,1499.469970703125,1488.989990234375,1496.0699462890625,821400000
1499.47998046875,1499.47998046875,1502.8399658203125,1491.1300048828125,1491.719970703125,731600000
1498.1300048828125,1498.1300048828125,1508.449951171875,1497.4200439453125,1499.47998046875,818800000
1505.969970703125,1505.969970703125,1507.199951171875,1489.52001953125,1498.1300048828125,871000000
1508.31005859375,1508.31005859375,1511.1600341796875,1501.25,1505.969970703125,837100000
1506.449951171875,1506.449951171875,1513.469970703125,1505.0899658203125,1508.31005859375,685600000
1514.0899658203125,1514.0899658203125,1523.949951171875,1506.449951171875,1506.449951171875,733600000
1509.8399658203125,1509.8399658203125,1514.81005859375,1505.4599609375,1514.0899658203125,795600000
1502.5899658203125,1502.5899658203125,1510.489990234375,1500.0899658203125,1509.8399658203125,818400000
1517.6800537109375,1517.6800537109375,1525.2099609375,1502.5899658203125,1502.5899658203125,1056600000
1520.77001953125,1520.77001953125,1530.0899658203125,1515.530029296875,1517.6800537109375,767700000
1507.0799560546875,1507.0799560546875,1520.77001953125,1504.2099609375,1520.77001953125,838500000
1492.25,1492.25,1512.6099853515625,1492.1199951171875,1507.0799560546875,995100000
1502.510009765625,1502.510009765625,1505.3399658203125,1492.25,1492.25,985500000
1494.5,1494.5,1502.510009765625,1489.8800048828125,1502.510009765625,961000000
1489.260009765625,1489.260009765625,1506.760009765625,1483.010009765625,1494.5,899300000
1481.989990234375,1481.989990234375,1496.9300537109375,1479.6700439453125,1489.260009765625,991200000
1484.9100341796875,1484.9100341796875,1487.449951171875,1473.6099853515625,1481.989990234375,1068300000
1480.8699951171875,1480.8699951171875,1494.1600341796875,1476.72998046875,1484.9100341796875,1014000000
1465.81005859375,1465.81005859375,1480.9599609375,1460.219970703125,1480.8699951171875,1268400000
1444.510009765625,1444.510009765625,1467.77001953125,1441.9200439453125,1465.81005859375,962500000
1459.9000244140625,1459.9000244140625,1461.1600341796875,1444.510009765625,1444.510009765625,1024900000
1451.3399658203125,1451.3399658203125,1460.489990234375,1430.949951171875,1459.9000244140625,1104000000
1449.050048828125,1449.050048828125,1452.77001953125,1436.300048828125,1451.3399658203125,1105400000
1448.719970703125,1448.719970703125,1449.050048828125,1421.8800048828125,1449.050048828125,1185500000
1439.030029296875,1439.030029296875,1457.4200439453125,1435.9300537109375,1448.719970703125,982400000
1427.2099609375,1427.2099609375,1448.0400390625,1425.25,1439.030029296875,1106600000
1426.5699462890625,1426.5699462890625,1437.219970703125,1419.43994140625,1427.2099609375,1174700000
1458.2900390625,1458.2900390625,1461.68994140625,1425.780029296875,1426.5699462890625,1206200000
1436.510009765625,1436.510009765625,1458.2900390625,1436.2900390625,1458.2900390625,1197100000
1436.22998046875,1436.22998046875,1445.5999755859375,1429.8299560546875,1436.52001953125,1051200000
1426.4599609375,1426.4599609375,1454.8199462890625,1425.280029296875,1436.22998046875,1098100000
1434.3199462890625,1434.3199462890625,1439.989990234375,1416.31005859375,1426.4599609375,1167400000
1436.280029296875,1436.280029296875,1444.1700439453125,1431.800048828125,1434.3199462890625,1176100000
1408.989990234375,1408.989990234375,1443.300048828125,1397.06005859375,1436.280029296875,1150100000
1402.030029296875,1402.030029296875,1409.68994140625,1392.47998046875,1408.989990234375,716600000
1387.02001953125,1387.02001953125,1408.8299560546875,1383.8499755859375,1402.030029296875,1044000000
1364.5899658203125,1364.5899658203125,1387.02001953125,1349.6700439453125,1387.02001953125,1387500000
1329.780029296875,1329.780029296875,1374.9300537109375,1328.06005859375,1364.5899658203125,1388600000
1374.1700439453125,1374.1700439453125,1374.1700439453125,1327.0799560546875,1329.780029296875,1223900000
1374.6199951171875,1374.6199951171875,1379.47998046875,1365.06005859375,1374.1700439453125,1005400000
1349.969970703125,1349.969970703125,1380.989990234375,1342.3399658203125,1374.6199951171875,1161500000
1342.1300048828125,1342.1300048828125,1356.6500244140625,1305.7900390625,1349.969970703125,1441700000
1388.760009765625,1388.760009765625,1389.9300537109375,1342.1300048828125,1342.1300048828125,1297900000
1396.9300537109375,1396.9300537109375,1408.469970703125,1382.18994140625,1388.760009765625,1177400000
1395.780029296875,1395.780029296875,1406.9599609375,1387.75,1396.9300537109375,1046800000
1398.1300048828125,1398.1300048828125,1415.6400146484375,1388.1300048828125,1395.780029296875,1158600000
1364.9000244140625,1364.9000244140625,1398.1300048828125,1362.2099609375,1398.1300048828125,1315600000
1364.43994140625,1364.43994140625,1372.719970703125,1337.81005859375,1364.9000244140625,1303800000
1379.5799560546875,1379.5799560546875,1384.5699462890625,1364.1300048828125,1364.43994140625,1086300000
1398.6600341796875,1398.6600341796875,1406.3599853515625,1376.8599853515625,1379.5799560546875,1186500000
1429.4000244140625,1429.4000244140625,1432.219970703125,1398.6600341796875,1398.6600341796875,1366400000
1421.219970703125,1421.219970703125,1429.5999755859375,1410.449951171875,1429.4000244140625,1206800000
1428.3199462890625,1428.3199462890625,1433.4000244140625,1421.219970703125,1421.219970703125,1167700000
1426.68994140625,1426.68994140625,1433.2099609375,1420.9200439453125,1428.3199462890625,997700000
1432.18994140625,1432.18994140625,1438.4599609375,1427.719970703125,1428.760009765625,930900000
1431.8699951171875,1431.8699951171875,1436.219970703125,1423.260009765625,1432.18994140625,880900000
1409.280029296875,1409.280029296875,1437.280029296875,1408.780029296875,1431.8699951171875,909300000
1400.1400146484375,1400.1400146484375,1409.280029296875,1369.6800537109375,1409.280029296875,1111000000
1365.97998046875,1365.97998046875,1400.1400146484375,1365.969970703125,1400.1400146484375,962500000
1351.260009765625,1351.260009765625,1365.97998046875,1328.6199951171875,1365.97998046875,1129300000
1382.949951171875,1382.949951171875,1390.06005859375,1351.260009765625,1351.260009765625,1118800000
1389.81005859375,1389.81005859375,1395.9599609375,1374.75,1382.949951171875,1066800000
1372.3199462890625,1372.3199462890625,1394.760009765625,1370.3900146484375,1389.81005859375,956300000
1367.719970703125,1367.719970703125,1384.8499755859375,1355.550048828125,1372.3199462890625,1070400000
1342.6199951171875,1342.6199951171875,1367.719970703125,1341.6700439453125,1367.719970703125,955800000
1347.3499755859375,1347.3499755859375,1355.8699951171875,1333.6199951171875,1342.6199951171875,1137100000
1322.3599853515625,1322.3599853515625,1347.3499755859375,1321.8900146484375,1347.3499755859375,963200000
1341.77001953125,1341.77001953125,1343.8299560546875,1322.3599853515625,1322.3599853515625,404870000
1348.969970703125,1348.969970703125,1362.5,1341.77001953125,1341.77001953125,946100000
1336.0899658203125,1336.0899658203125,1358.81005859375,1334.969970703125,1348.969970703125,1028200000
1341.9300537109375,1341.9300537109375,1352.3800048828125,1329.280029296875,1336.0899658203125,402100000
1314.949951171875,1314.949951171875,1341.9100341796875,1294.9000244140625,1341.9100341796875,1186530000
1315.22998046875,1315.22998046875,1334.6700439453125,1307.02001953125,1314.949951171875,1195200000
1324.969970703125,1324.969970703125,1332.06005859375,1310.22998046875,1315.1800537109375,1103000000
1376.5400390625,1376.5400390625,1376.56005859375,1324.969970703125,1324.969970703125,900300000
1351.4599609375,1351.4599609375,1376.5400390625,1346.1500244140625,1376.5400390625,1399300000
1343.550048828125,1343.550048828125,1353.5,1339.260009765625,1351.4599609375,1128000000
1369.8900146484375,1369.8900146484375,1380.3299560546875,1343.550048828125,1343.550048828125,1358300000
1380.199951171875,1380.199951171875,1389.050048828125,1364.1400146484375,1369.8900146484375,1202400000
1371.1800537109375,1371.1800537109375,1380.27001953125,1370.27001953125,1380.199951171875,1083400000
1359.989990234375,1359.989990234375,1385.8199462890625,1358.47998046875,1371.1800537109375,1195100000
1340.9300537109375,1340.9300537109375,1359.989990234375,1340.47998046875,1359.989990234375,1061300000
1312.1500244140625,1312.1500244140625,1340.9300537109375,1305.3800048828125,1340.9300537109375,1561100000
1322.739990234375,1322.739990234375,1332.3199462890625,1312.1500244140625,1312.1500244140625,1189900000
1305.5999755859375,1305.5999755859375,1346.43994140625,1305.199951171875,1322.9599609375,1324900000
1264.739990234375,1264.739990234375,1305.5999755859375,1261.1600341796875,1305.5999755859375,1421600000
1274.8599853515625,1274.8599853515625,1285.31005859375,1254.0699462890625,1264.739990234375,1449900000
1305.949951171875,1305.949951171875,1305.969970703125,1274.8599853515625,1274.8599853515625,1087100000
1315.18994140625,1315.18994140625,1315.93994140625,1301.6400146484375,1305.969970703125,806500000
1328.9200439453125,1328.9200439453125,1332.030029296875,1310.9599609375,1315.18994140625,1092700000
1334.219970703125,1334.219970703125,1335.9300537109375,1325.780029296875,1328.9200439453125,1015300000
1320.280029296875,1320.280029296875,1340.0999755859375,1317.510009765625,1334.219970703125,1035500000
1283.27001953125,1283.27001953125,1320.280029296875,1276.050048828125,1320.280029296875,1129400000
1347.56005859375,1347.56005859375,1347.760009765625,1274.6199951171875,1283.27001953125,1880700000
1333.3399658203125,1333.3399658203125,1350.239990234375,1329.1400146484375,1347.56005859375,2131000000
1298.3499755859375,1298.3499755859375,1334.77001953125,1294.949951171875,1333.3399658203125,1430800000
1295.8599853515625,1295.8599853515625,1298.3499755859375,1276.2900390625,1298.3499755859375,1115500000
1300.800048828125,1300.800048828125,1311.719970703125,1295.1400146484375,1295.8599853515625,1191300000
1313.27001953125,1313.27001953125,1313.760009765625,1287.280029296875,1300.800048828125,1296500000
1326.8199462890625,1326.8199462890625,1332.18994140625,1309.719970703125,1313.27001953125,1411200000
1318.550048828125,1318.550048828125,1333.2099609375,1311.5899658203125,1326.8199462890625,1276000000
1326.6500244140625,1326.6500244140625,1327.81005859375,1313.3299560546875,1318.3199462890625,1205700000
1329.469970703125,1329.469970703125,1346.9200439453125,1325.4100341796875,1326.6500244140625,1349100000
1347.969970703125,1347.969970703125,1352.7099609375,1327.4100341796875,1329.8900146484375,1445000000
1342.5400390625,1342.5400390625,1354.550048828125,1336.739990234375,1347.969970703125,1407800000
1342.9000244140625,1342.9000244140625,1353.6199951171875,1333.8399658203125,1342.5400390625,1164000000
1360.4000244140625,1360.4000244140625,1362.9000244140625,1339.6300048828125,1342.9000244140625,1232600000
1364.300048828125,1364.300048828125,1369.75,1357.280029296875,1360.4000244140625,1309000000
1357.510009765625,1357.510009765625,1367.3499755859375,1354.6300048828125,1364.300048828125,1258000000
1354.949951171875,1354.949951171875,1357.510009765625,1342.75,1357.510009765625,1098000000
1364.1700439453125,1364.1700439453125,1365.5400390625,1350.3599853515625,1354.9200439453125,1053100000
1373.72998046875,1373.72998046875,1375.6800537109375,1356.199951171875,1364.1700439453125,1149800000
1366.010009765625,1366.010009765625,1383.3699951171875,1364.6600341796875,1373.72998046875,1295300000
1373.469970703125,1373.469970703125,1373.5,1359.3399658203125,1366.010009765625,1118800000
1349.469970703125,1349.469970703125,1376.3800048828125,1348.719970703125,1373.469970703125,1048400000
1354.31005859375,1354.31005859375,1354.56005859375,1344.47998046875,1349.469970703125,1013000000
1352.260009765625,1352.260009765625,1363.550048828125,1350.0400390625,1354.31005859375,1059600000
1340.8900146484375,1340.8900146484375,1352.260009765625,1334.260009765625,1352.260009765625,1158300000
1332.530029296875,1332.530029296875,1350.3199462890625,1332.4200439453125,1341.0999755859375,1107200000
1314.760009765625,1314.760009765625,1332.530029296875,1309.97998046875,1332.530029296875,1075500000
1330.31005859375,1330.31005859375,1330.9599609375,1313.6400146484375,1314.760009765625,1039100000
1318.800048828125,1318.800048828125,1336.6199951171875,1317.510009765625,1330.31005859375,1075200000
1315.9200439453125,1315.9200439453125,1320.72998046875,1304.719970703125,1318.800048828125,1150300000
1326.6099853515625,1326.6099853515625,1331.2900390625,1315.9200439453125,1315.9200439453125,1153700000
1301.530029296875,1301.530029296875,1326.6099853515625,1293.1800537109375,1326.6099853515625,1257200000
1278.93994140625,1278.93994140625,1307.1600341796875,1278.43994140625,1301.530029296875,1112200000
1255.27001953125,1255.27001953125,1282.969970703125,1253.1600341796875,1278.93994140625,1208500000
1252.8199462890625,1252.8199462890625,1259.93994140625,1228.3299560546875,1255.27001953125,1365900000
1245.8599853515625,1245.8599853515625,1252.8199462890625,1215.43994140625,1252.8199462890625,1231300000
1267.6500244140625,1267.6500244140625,1267.68994140625,1241.7099609375,1245.8599853515625,1130800000
1257.93994140625,1257.93994140625,1272.760009765625,1252.260009765625,1267.6500244140625,1114100000
1239.93994140625,1239.93994140625,1263.469970703125,1229.6500244140625,1257.93994140625,1225300000
1241.22998046875,1241.22998046875,1241.3599853515625,1214.5,1239.93994140625,1294900000
1234.1800537109375,1234.1800537109375,1251.010009765625,1219.739990234375,1241.22998046875,1294000000
1241.4100341796875,1241.4100341796875,1242.550048828125,1234.0400390625,1234.1800537109375,929200000
1253.800048828125,1253.800048828125,1267.4200439453125,1241.4100341796875,1241.4100341796875,1091800000
1261.8900146484375,1261.8900146484375,1263.8599853515625,1253.800048828125,1253.800048828125,1132200000
1264.739990234375,1264.739990234375,1266.5,1257.5999755859375,1261.8900146484375,1114100000
1233.4200439453125,1233.4200439453125,1264.739990234375,1228.4200439453125,1264.739990234375,1085900000
1180.1600341796875,1180.1600341796875,1233.4200439453125,1176.780029296875,1233.4200439453125,1229000000
