Date,Open,High,Low,Close,Adj Close,Volume,log_return,rv_21
2000-03-16,1392.1500244140625,1458.469970703125,1392.1500244140625,1458.469970703125,1458.469970703125,1482300000,0.04654577885905088,0.018395290271523864
2000-03-17,1458.469970703125,1477.3299560546875,1453.3199462890625,1464.469970703125,1464.469970703125,1295100000,0.004105461314759303,0.018185501305109028
2000-03-20,1464.469970703125,1470.300048828125,1448.489990234375,1456.6300048828125,1456.6300048828125,920800000,-0.005367830413634725,0.018263355215293795
2000-03-21,1456.6300048828125,1493.9200439453125,1446.06005859375,1493.8699951171875,1493.8699951171875,1065900000,0.025244513080495853,0.01724834199690108
2000-03-22,1493.8699951171875,1505.0799560546875,1487.3299560546875,1500.6400146484375,1500.6400146484375,1075000000,0.004521628609461416,0.017248322640467672
2000-03-23,1500.6400146484375,1532.5,1492.3900146484375,1527.3499755859375,1527.3499755859375,1078300000,0.017642498044501166,0.01746857702632618
2000-03-24,1527.3499755859375,1552.8699951171875,1516.8299560546875,1527.4599609375,1527.4599609375,1052200000,7.200798340682352e-05,0.017339764264430558
2000-03-27,1527.4599609375,1534.6300048828125,1518.4599609375,1523.8599853515625,1523.8599853515625,901000000,-0.002359619652895298,0.016797680769456935
2000-03-28,1523.8599853515625,1527.3599853515625,1507.0899658203125,1507.72998046875,1507.72998046875,959100000,-0.010641384406600805,0.01715941388401265
2000-03-29,1507.72998046875,1521.449951171875,1497.449951171875,1508.52001953125,1508.52001953125,1061900000,0.0005238551715322017,0.01708309673615321
2000-03-30,1508.52001953125,1517.3800048828125,1474.6300048828125,1487.9200439453125,1487.9200439453125,1193400000,-0.013749849620433678,0.017508672864968818
2000-03-31,1487.9200439453125,1519.81005859375,1484.3800048828125,1498.5799560546875,1498.5799560546875,1227400000,0.007138762685515928,0.017520139190526942
2000-04-03,1498.5799560546875,1507.18994140625,1486.9599609375,1505.969970703125,1505.969970703125,1021700000,0.004919225661762653,0.01714780746896165
2000-04-04,1505.97998046875,1526.449951171875,1416.4100341796875,1494.72998046875,1494.72998046875,1515460000,-0.0074916139480272976,0.016939681124098667
2000-04-05,1494.72998046875,1506.550048828125,1478.050048828125,1487.3699951171875,1487.3699951171875,1110300000,-0.004936119081060472,0.015691596657240934
2000-04-06,1487.3699951171875,1511.760009765625,1487.3699951171875,1501.3399658203125,1501.3399658203125,1008000000,0.009348563512982749,0.015708141120355755
2000-04-07,1501.3399658203125,1518.6800537109375,1501.3399658203125,1516.3499755859375,1516.3499755859375,891600000,0.009948095294857916,0.015034663493543167
2000-04-10,1516.3499755859375,1527.18994140625,1503.3499755859375,1504.4599609375,1504.4599609375,853700000,-0.007872111321383407,0.015138379830604967
2000-04-11,1504.4599609375,1512.800048828125,1486.780029296875,1500.5899658203125,1500.5899658203125,971400000,-0.002575662535388924,0.014966402840475502
2000-04-12,1500.5899658203125,1509.0799560546875,1466.1500244140625,1467.1700439453125,1467.1700439453125,1175900000,-0.022522936175410978,0.015336022276533804
2000-04-13,1467.1700439453125,1477.52001953125,1439.3399658203125,1440.510009765625,1440.510009765625,1032000000,-0.018338180821660742,0.015310039782739954
2000-04-14,1440.510009765625,1440.510009765625,1339.4000244140625,1356.56005859375,1356.56005859375,1279700000,-0.060045097522022965,0.017222872896272213
2000-04-17,1356.56005859375,1401.530029296875,1346.5,1401.43994140625,1401.43994140625,1204700000,0.03254811081334026,0.01888486756492585
2000-04-18,1401.43994140625,1441.6099853515625,1397.81005859375,1441.6099853515625,1441.6099853515625,1109400000,0.028260296800704302,0.019987047176808027
2000-04-19,1441.6099853515625,1447.68994140625,1424.260009765625,1427.469970703125,1427.469970703125,1001400000,-0.00985690838193474,0.019178363106258645
2000-04-20,1427.469970703125,1435.489990234375,1422.0799560546875,1434.5400390625,1434.5400390625,896200000,0.004940641519006726,0.019185884218356115
2000-04-24,1434.5400390625,1434.5400390625,1407.1300048828125,1429.8599853515625,1429.8599853515625,868700000,-0.0032677404242178448,0.01864249559497405
2000-04-25,1429.8599853515625,1477.6700439453125,1429.8599853515625,1477.43994140625,1477.43994140625,1071100000,0.0327342935409904,0.020219736082637548
2000-04-26,1477.43994140625,1482.93994140625,1456.97998046875,1460.989990234375,1460.989990234375,999600000,-0.011196539243597151,0.02032831625464135
2000-04-27,1460.989990234375,1469.2099609375,1434.81005859375,1464.9200439453125,1464.9200439453125,1111000000,0.0026863820339736388,0.020253156388743435
2000-04-28,1464.9200439453125,1473.6199951171875,1448.1500244140625,1452.4300537109375,1452.4300537109375,984600000,-0.008562610676304283,0.020307624601800484
2000-05-01,1452.4300537109375,1481.510009765625,1452.4300537109375,1468.25,1468.25,966300000,0.010833162628904172,0.020293134211492585
2000-05-02,1468.25,1468.25,1445.219970703125,1446.2900390625,1446.2900390625,1011500000,-0.015069531532927793,0.020445930234599598
2000-05-03,1446.2900390625,1446.2900390625,1398.3599853515625,1415.0999755859375,1415.0999755859375,991600000,-0.02180150116391077,0.02084159918517526
2000-05-04,1415.0999755859375,1420.989990234375,1404.93994140625,1409.5699462890625,1409.5699462890625,925800000,-0.0039155274882096275,0.020817348408798977
2000-05-05,1409.5699462890625,1436.030029296875,1405.0799560546875,1432.6300048828125,1432.6300048828125,805500000,0.016227264098328115,0.021216862761284965
2000-05-08,1432.6300048828125,1432.6300048828125,1417.050048828125,1424.1700439453125,1424.1700439453125,787600000,-0.005922700590194449,0.02107741219229186
2000-05-09,1424.1700439453125,1430.280029296875,1401.8499755859375,1412.1400146484375,1412.1400146484375,896600000,-0.008482924072715453,0.020915709710677167
2000-05-10,1412.1400146484375,1412.1400146484375,1375.1400146484375,1383.050048828125,1383.050048828125,1006400000,-0.020815054047135646,0.021242518922639245
2000-05-11,1383.050048828125,1410.260009765625,1383.050048828125,1407.81005859375,1407.81005859375,953600000,0.01774410644515053,0.021767273987808516
2000-05-12,1407.81005859375,1430.1300048828125,1407.81005859375,1420.9599609375,1420.9599609375,858200000,0.009297324968961716,0.021448358817263865
2000-05-15,1420.9599609375,1452.3900146484375,1416.5400390625,1452.3599853515625,1452.3599853515625,854600000,0.021857137432581965,0.021665250538439165
2000-05-16,1452.3599853515625,1470.4000244140625,1450.760009765625,1466.0400390625,1466.0400390625,955500000,0.009375105396318107,0.016713006320747077
2000-05-17,1466.0400390625,1466.0400390625,1441.6700439453125,1447.800048828125,1447.800048828125,820500000,-0.012519718264096237,0.015684807224196056
2000-05-18,1447.800048828125,1458.0400390625,1436.5899658203125,1437.2099609375,1437.2099609375,807900000,-0.007341489575181015,0.01453531657646873
2000-05-19,1437.2099609375,1437.2099609375,1401.739990234375,1406.949951171875,1406.949951171875,853700000,-0.021279500834297728,0.01511890956609482
2000-05-22,1406.949951171875,1410.550048828125,1368.72998046875,1400.719970703125,1400.719970703125,869000000,-0.004437836972822325,0.015082757976002888
2000-05-23,1400.719970703125,1403.77001953125,1373.4300537109375,1373.8599853515625,1373.8599853515625,869900000,-0.019362083559102846,0.015596634247743223
2000-05-24,1373.8599853515625,1401.75,1361.0899658203125,1399.050048828125,1399.050048828125,1152300000,0.018169184098520842,0.014244583833602349
2000-05-25,1399.050048828125,1411.6500244140625,1373.9300537109375,1381.52001953125,1381.52001953125,984500000,-0.012609113327974117,0.014290488682934747
2000-05-26,1381.52001953125,1391.4200439453125,1369.75,1378.02001953125,1378.02001953125,722600000,-0.002536655984128445,0.014238080826189378
2000-05-30,1378.02001953125,1422.449951171875,1378.02001953125,1422.449951171875,1422.449951171875,844200000,0.031733002241273844,0.016039776503090346
2000-05-31,1422.43994140625,1434.489990234375,1415.5,1420.5999755859375,1420.5999755859375,960500000,-0.0013014022930985239,0.015809346561328236
2000-06-01,1420.5999755859375,1448.81005859375,1420.5999755859375,1448.81005859375,1448.81005859375,960100000,0.019663269874029277,0.016139934313893257
2000-06-02,1448.81005859375,1483.22998046875,1448.81005859375,1477.260009765625,1477.260009765625,1162400000,0.019446456896420408,0.015850790522876437
2000-06-05,1477.260009765625,1477.280029296875,1464.6800537109375,1467.6300048828125,1467.6300048828125,838600000,-0.006540169012008556,0.01591039183561478
2000-06-06,1467.6300048828125,1471.3599853515625,1454.739990234375,1457.8399658203125,1457.8399658203125,950100000,-0.006692993404042075,0.015664254852122174
2000-06-07,1457.8399658203125,1474.6400146484375,1455.06005859375,1471.3599853515625,1471.3599853515625,854600000,0.00923126844668116,0.01568662559446961
2000-06-08,1471.3599853515625,1475.6500244140625,1456.489990234375,1461.6700439453125,1461.6700439453125,854300000,-0.006607485476626416,0.015631879937288228
2000-06-09,1461.6700439453125,1472.6700439453125,1454.9599609375,1456.949951171875,1456.949951171875,786000000,-0.003234471699907343,0.014818688603795108
2000-06-12,1456.949951171875,1462.9300537109375,1445.989990234375,1446.0,1446.0,774100000,-0.00754405228380546,0.014541053250045826
2000-06-13,1446.0,1470.4200439453125,1442.3800048828125,1469.43994140625,1469.43994140625,935900000,0.01608021221744243,0.01480117617846593
2000-06-14,1469.43994140625,1483.6199951171875,1467.7099609375,1470.5400390625,1470.5400390625,929700000,0.0007483708834083865,0.014054445346804589
2000-06-15,1470.5400390625,1482.0400390625,1464.6199951171875,1478.72998046875,1478.72998046875,1011400000,0.005553891236846384,0.013959465714053822
2000-06-16,1478.72998046875,1480.77001953125,1460.4200439453125,1464.4599609375,1464.4599609375,1250800000,-0.009697050911417971,0.013841832948491492
2000-06-19,1464.4599609375,1488.9300537109375,1459.050048828125,1486.0,1486.0,921700000,0.014601399132715121,0.014043489488409265
2000-06-20,1486.0,1487.3199462890625,1470.1800537109375,1475.949951171875,1475.949951171875,1031500000,-0.006786129112329044,0.013193829256246832
2000-06-21,1475.949951171875,1482.18994140625,1468.0,1479.1300048828125,1479.1300048828125,1009600000,0.002152263211684242,0.013104127257708558
2000-06-22,1479.1300048828125,1479.1300048828125,1448.030029296875,1452.1800537109375,1452.1800537109375,1022700000,-0.018388167747017906,0.013024016657522702
2000-06-23,1452.1800537109375,1459.93994140625,1438.31005859375,1441.47998046875,1441.47998046875,847600000,-0.007395562633629121,0.012690428263850017
2000-06-26,1441.47998046875,1459.6600341796875,1441.47998046875,1455.31005859375,1455.31005859375,889000000,0.009548626596742145,0.012382848220826043
2000-06-27,1455.31005859375,1463.3499755859375,1450.550048828125,1450.550048828125,1450.550048828125,1042500000,-0.0032761480918897744,0.01239886238407113
2000-06-28,1450.550048828125,1467.6300048828125,1450.550048828125,1454.8199462890625,1454.8199462890625,1095100000,0.0029393161919409896,0.010434261961247242
2000-06-29,1454.8199462890625,1455.1400146484375,1434.6300048828125,1442.3900146484375,1442.3900146484375,1110900000,-0.008580674562089075,0.010635993120086902
2000-06-30,1442.3900146484375,1454.6800537109375,1438.7099609375,1454.5999755859375,1454.5999755859375,1459700000,0.008429461805284734,0.009892358619546165
2000-07-03,1454.5999755859375,1469.5799560546875,1450.8499755859375,1469.5400390625,1469.5400390625,451900000,0.010218521276461742,0.00917300075719809
2000-07-05,1469.5400390625,1469.5400390625,1442.449951171875,1446.22998046875,1446.22998046875,1019300000,-0.01598929617329866,0.009712867094149348
2000-07-06,1446.22998046875,1461.6500244140625,1439.56005859375,1456.6700439453125,1456.6700439453125,947300000,0.007192881877199922,0.009756999099387325
2000-07-07,1456.6700439453125,1484.1199951171875,1456.6700439453125,1478.9000244140625,1478.9000244140625,931700000,0.015145545764216402,0.010116665507739889
2000-07-10,1478.9000244140625,1486.56005859375,1474.760009765625,1475.6199951171875,1475.6199951171875,838700000,-0.0022203475506827925,0.010012884938299988
2000-07-11,1475.6199951171875,1488.77001953125,1470.47998046875,1480.8800048828125,1480.8800048828125,980500000,0.0035582718183684646,0.009997536386653958
2000-07-12,1480.8800048828125,1497.68994140625,1480.8800048828125,1492.9200439453125,1492.9200439453125,1001200000,0.008097454201544736,0.009929128183739361
2000-07-13,1492.9200439453125,1501.3900146484375,1489.6500244140625,1495.8399658203125,1495.8399658203125,1026800000,0.001953935942965212,0.009355359594913926
2000-07-14,1495.8399658203125,1509.989990234375,1494.56005859375,1509.97998046875,1509.97998046875,960600000,0.009408493660190483,0.009539803597319105
2000-07-17,1509.97998046875,1517.3199462890625,1505.260009765625,1510.489990234375,1510.489990234375,906000000,0.0003377022618457108,0.009490199832419315
2000-07-18,1510.489990234375,1510.489990234375,1491.3499755859375,1493.739990234375,1493.739990234375,908300000,-0.011151059456171031,0.00957714263124883
2000-07-19,1493.739990234375,1495.6300048828125,1479.9200439453125,1481.9599609375,1481.9599609375,909400000,-0.007917525979241625,0.009225585603329851
2000-07-20,1481.9599609375,1501.9200439453125,1481.9599609375,1495.5699462890625,1495.5699462890625,1064600000,0.00914185956935876,0.009305373326330642
2000-07-21,1495.5699462890625,1495.5699462890625,1477.9100341796875,1480.18994140625,1480.18994140625,968300000,-0.010336950837709372,0.00959765455530277
2000-07-24,1480.18994140625,1485.8800048828125,1463.800048828125,1464.2900390625,1464.2900390625,880300000,-0.0107999082984729,0.008993200457408247
2000-07-25,1464.2900390625,1476.22998046875,1464.2900390625,1474.469970703125,1474.469970703125,969400000,0.006928073285986649,0.008915599648668403
2000-07-26,1474.469970703125,1474.469970703125,1452.4200439453125,1452.4200439453125,1452.4200439453125,1235800000,-0.015067422285769315,0.009353619180522906
2000-07-27,1452.4200439453125,1464.9100341796875,1445.3299560546875,1449.6199951171875,1449.6199951171875,1156400000,-0.0019297112785032445,0.009335317478023627
2000-07-28,1449.6199951171875,1456.6800537109375,1413.8900146484375,1419.8900146484375,1419.8900146484375,980000000,-0.02072203561206855,0.010333491487219891
2000-07-31,1419.8900146484375,1437.6500244140625,1418.7099609375,1430.8299560546875,1430.8299560546875,952600000,0.007675250620293993,0.010358436003953352
2000-08-01,1430.8299560546875,1443.5400390625,1428.9599609375,1438.0999755859375,1438.0999755859375,938700000,0.005068116172807687,0.010240751594778729
2000-08-02,1438.0999755859375,1451.5899658203125,1433.489990234375,1438.699951171875,1438.699951171875,994500000,0.00041711318820325185,0.009944827514130547
2000-08-03,1438.699951171875,1454.18994140625,1425.4300537109375,1452.56005859375,1452.56005859375,1095600000,0.009587663196748386,0.009578023005966673
2000-08-04,1452.56005859375,1462.9300537109375,1451.31005859375,1462.9300537109375,1462.9300537109375,956000000,0.0071137533994296296,0.009575152861845786
2000-08-07,1462.9300537109375,1480.800048828125,1460.719970703125,1479.3199462890625,1479.3199462890625,854800000,0.011141175706899775,0.009298605077759203
2000-08-08,1479.3199462890625,1484.52001953125,1472.6099853515625,1482.800048828125,1482.800048828125,992200000,0.002349738799248673,0.009297188642835751
2000-08-09,1482.800048828125,1490.3299560546875,1471.1600341796875,1472.8699951171875,1472.8699951171875,1054000000,-0.0067193502148880846,0.009383400000717221
2000-08-10,1472.8699951171875,1475.1500244140625,1459.8900146484375,1460.25,1460.25,940800000,-0.008605221070946712,0.009347547011284416
2000-08-11,1460.25,1475.719970703125,1453.06005859375,1471.8399658203125,1471.8399658203125,835500000,0.007905641586007473,0.009531707721916438
2000-08-14,1471.8399658203125,1491.6400146484375,1468.56005859375,1491.56005859375,1491.56005859375,783800000,0.013309295881220085,0.009774893881224142
2000-08-15,1491.56005859375,1493.1199951171875,1482.739990234375,1484.4300537109375,1484.4300537109375,895900000,-0.004791695036623892,0.009814704506178759
2000-08-16,1484.4300537109375,1496.0899658203125,1475.739990234375,1479.8499755859375,1479.8499755859375,929800000,-0.003090181578268623,0.009544731240873098
2000-08-17,1479.8499755859375,1499.3199462890625,1479.8499755859375,1496.0699462890625,1496.0699462890625,922400000,0.010900919209479781,0.009690358114047655
2000-08-18,1496.0699462890625,1499.469970703125,1488.989990234375,1491.719970703125,1491.719970703125,821400000,-0.0029118370302702716,0.009505066215899792
2000-08-21,1491.719970703125,1502.8399658203125,1491.1300048828125,1499.47998046875,1499.47998046875,731600000,0.005188571343542924,0.009271805286247022
2000-08-22,1499.47998046875,1508.449951171875,1497.4200439453125,1498.1300048828125,1498.1300048828125,818800000,-0.0009007013479403823,0.008906815437184239
2000-08-23,1498.1300048828125,1507.199951171875,1489.52001953125,1505.969970703125,1505.969970703125,871000000,0.005219522441311926,0.008858473633205442
2000-08-24,1505.969970703125,1511.1600341796875,1501.25,1508.31005859375,1508.31005859375,837100000,0.0015526681914089884,0.008056740670149073
2000-08-25,1508.31005859375,1513.469970703125,1505.0899658203125,1506.449951171875,1506.449951171875,685600000,-0.0012340004855381842,0.008042062874889705
2000-08-28,1506.449951171875,1523.949951171875,1506.449951171875,1514.0899658203125,1514.0899658203125,733600000,0.005058718739776827,0.006179061503595597
2000-08-29,1514.0899658203125,1514.81005859375,1505.4599609375,1509.8399658203125,1509.8399658203125,795600000,-0.0028109135425950635,0.006210966631706803
2000-08-30,1509.8399658203125,1510.489990234375,1500.0899658203125,1502.5899658203125,1502.5899658203125,818400000,-0.004813399257303448,0.006383331476139937
2000-08-31,1502.5899658203125,1525.2099609375,1502.5899658203125,1517.6800537109375,1517.6800537109375,1056600000,0.009992625399822192,0.006596384148620935
2000-09-01,1517.6800537109375,1530.0899658203125,1515.530029296875,1520.77001953125,1520.77001953125,767700000,0.002033909928443819,0.006396050491443173
2000-09-05,1520.77001953125,1520.77001953125,1504.2099609375,1507.0799560546875,1507.0799560546875,838500000,-0.009042823704100792,0.006736233893411038
2000-09-06,1507.0799560546875,1512.6099853515625,1492.1199951171875,1492.25,1492.25,995100000,-0.009888926610032614,0.006781195820179586
2000-09-07,1492.25,1505.3399658203125,1492.25,1502.510009765625,1502.510009765625,985500000,0.006852001412039173,0.006915288084186011
2000-09-08,1502.510009765625,1502.510009765625,1489.8800048828125,1494.5,1494.5,961000000,-0.0053453467368059044,0.006848464794798414
2000-09-11,1494.5,1506.760009765625,1483.010009765625,1489.260009765625,1489.260009765625,899300000,-0.0035123438910489935,0.006587904680179128
2000-09-12,1489.260009765625,1496.9300537109375,1479.6700439453125,1481.989990234375,1481.989990234375,991200000,-0.00489358622753845,0.006502446130774321
2000-09-13,1481.989990234375,1487.449951171875,1473.6099853515625,1484.9100341796875,1484.9100341796875,1068300000,0.00196841475218659,0.005803756170721609
2000-09-14,1484.9100341796875,1494.1600341796875,1476.72998046875,1480.8699951171875,1480.8699951171875,1014000000,-0.0027244377678344207,0.00573938227442409
2000-09-15,1480.8699951171875,1480.9599609375,1460.219970703125,1465.81005859375,1465.81005859375,1268400000,-0.010221718934521251,0.006122466007507744
2000-09-18,1465.81005859375,1467.77001953125,1441.9200439453125,1444.510009765625,1444.510009765625,962500000,-0.014637860201737055,0.006288418580648636
2000-09-19,1444.510009765625,1461.1600341796875,1444.510009765625,1459.9000244140625,1459.9000244140625,1024900000,0.010597786475541066,0.006823311237266913
2000-09-20,1459.9000244140625,1460.489990234375,1430.949951171875,1451.3399658203125,1451.3399658203125,1104000000,-0.005880712886379446,0.006746285827700165
2000-09-21,1451.3399658203125,1452.77001953125,1436.300048828125,1449.050048828125,1449.050048828125,1105400000,-0.0015790410644246165,0.006744625828891735
2000-09-22,1449.050048828125,1449.050048828125,1421.8800048828125,1448.719970703125,1448.719970703125,1185500000,-0.00022781526774233468,0.0065723445632910465
2000-09-25,1448.719970703125,1457.4200439453125,1435.9300537109375,1439.030029296875,1439.030029296875,982400000,-0.006711091870692855,0.006606011587910869
2000-09-26,1439.030029296875,1448.0400390625,1425.25,1427.2099609375,1427.2099609375,1106600000,-0.008247833681979313,0.006728819481868614
2000-09-27,1427.2099609375,1437.219970703125,1419.43994140625,1426.5699462890625,1426.5699462890625,1174700000,-0.00044853820544960303,0.006520603606202117
2000-09-28,1426.5699462890625,1461.68994140625,1425.780029296875,1458.2900390625,1458.2900390625,1206200000,0.021991619230550555,0.008477759082564993
2000-09-29,1458.2900390625,1458.2900390625,1436.2900390625,1436.510009765625,1436.510009765625,1197100000,-0.01504797562522097,0.008949502331975135
2000-10-02,1436.52001953125,1445.5999755859375,1429.8299560546875,1436.22998046875,1436.22998046875,1051200000,-0.00019495624296930866,0.008524903264895996
2000-10-03,1436.22998046875,1454.8199462890625,1425.280029296875,1426.4599609375,1426.4599609375,1098100000,-0.00682578809750394,0.008501918198599141
2000-10-04,1426.4599609375,1439.989990234375,1416.31005859375,1434.3199462890625,1434.3199462890625,1167400000,0.005495008622973145,0.008580941362842013
2000-10-05,1434.3199462890625,1444.1700439453125,1431.800048828125,1436.280029296875,1436.280029296875,1176100000,0.0013656262308240105,0.008437216968030471
2000-10-06,1436.280029296875,1443.300048828125,1397.06005859375,1408.989990234375,1408.989990234375,1150100000,-0.019183329360550158,0.008993650206189491
2000-10-09,1408.989990234375,1409.68994140625,1392.47998046875,1402.030029296875,1402.030029296875,716600000,-0.004951921445981095,0.00898906061260614
2000-10-10,1402.030029296875,1408.8299560546875,1383.8499755859375,1387.02001953125,1387.02001953125,1044000000,-0.010763632361505893,0.009145957238003804
2000-10-11,1387.02001953125,1387.02001953125,1349.6700439453125,1364.5899658203125,1364.5899658203125,1387500000,-0.016303582750874755,0.009569078384200414
2000-10-12,1364.5899658203125,1374.9300537109375,1328.06005859375,1329.780029296875,1329.780029296875,1388600000,-0.02584045512110669,0.010582513551762564
2000-10-13,1329.780029296875,1374.1700439453125,1327.0799560546875,1374.1700439453125,1374.1700439453125,1223900000,0.03283640742377901,0.013461198017473993
2000-10-16,1374.1700439453125,1379.47998046875,1365.06005859375,1374.6199951171875,1374.6199951171875,1005400000,0.0003273812619367224,0.013396885753741586
2000-10-17,1374.6199951171875,1380.989990234375,1342.3399658203125,1349.969970703125,1349.969970703125,1161500000,-0.01809497745525861,0.01356645712212668
2000-10-18,1349.969970703125,1356.6500244140625,1305.7900390625,1342.1300048828125,1342.1300048828125,1441700000,-0.0058244404405869265,0.013198254864908514
2000-10-19,1342.1300048828125,1389.9300537109375,1342.1300048828125,1388.760009765625,1388.760009765625,1297900000,0.034153361859011896,0.015588649430854688
2000-10-20,1388.760009765625,1408.469970703125,1382.18994140625,1396.9300537109375,1396.9300537109375,1177400000,0.005865740397982498,0.015685415413379675
2000-10-23,1396.9300537109375,1406.9599609375,1387.75,1395.780029296875,1395.780029296875,1046800000,-0.0008235903082565529,0.015683073935384255
2000-10-24,1395.780029296875,1415.6400146484375,1388.1300048828125,1398.1300048828125,1398.1300048828125,1158600000,0.001682213178921447,0.015657858155041046
2000-10-25,1398.1300048828125,1398.1300048828125,1362.2099609375,1364.9000244140625,1364.9000244140625,1315600000,-0.024054449199316687,0.016368653985396445
2000-10-26,1364.9000244140625,1372.719970703125,1337.81005859375,1364.43994140625,1364.43994140625,1303800000,-0.0003371386620443132,0.016369242745219174
2000-10-27,1364.43994140625,1384.5699462890625,1364.1300048828125,1379.5799560546875,1379.5799560546875,1086300000,0.011035028060664311,0.01572418671801505
2000-10-30,1379.5799560546875,1406.3599853515625,1376.8599853515625,1398.6600341796875,1398.6600341796875,1186500000,0.013735586682098207,0.01584278308264264
2000-10-31,1398.6600341796875,1432.219970703125,1398.6600341796875,1429.4000244140625,1429.4000244140625,1366400000,0.021740133035877476,0.016621282832691608
2000-11-01,1429.4000244140625,1429.5999755859375,1410.449951171875,1421.219970703125,1421.219970703125,1206800000,-0.005739155817162053,0.016601392218072875
2000-11-02,1421.219970703125,1433.4000244140625,1421.219970703125,1428.3199462890625,1428.3199462890625,1167700000,0.004983253778122986,0.01659302614347082
2000-11-03,1428.3199462890625,1433.2099609375,1420.9200439453125,1426.68994140625,1426.68994140625,997700000,-0.0011418559823153857,0.01659022115661991
